point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y,point5_x,point5_y,point6_x,point6_y,point7_x,point7_y,point8_x,point8_y,point9_x,point9_y,point10_x,point10_y,point11_x,point11_y,point12_x,point12_y,point13_x,point13_y,point14_x,point14_y
992.744751,1497.633423,982.6190796,1482.444946,977.5562744,1510.290405,952.2421875,1474.850708,947.1793213,1510.290405,911.739624,1474.850708,888.9569092,1517.884644,1005.401794,1477.38208,990.2133179,1426.753906,888.9569092,1520.416138,1000.338989,1528.010376,997.8075562,1528.010376,954.7735596,1560.918701,924.3966675,1419.159668
995.175293,1499.77832,983.6019287,1481.260986,981.2872314,1509.037109,955.8258057,1474.316895,944.2523804,1511.351685,911.8469238,1478.946289,1004.434021,1478.946289,1004.434021,1474.316895,992.8605957,1430.338013,921.1056519,1418.764648,1002.119324,1525.239746,999.8046265,1527.554443,955.8258057,1562.274658,888.7001343,1520.610474
995.2456055,1499.746826,983.6738281,1481.231934,981.3594971,1509.004272,953.5872803,1474.28894,944.329834,1511.318604,911.928894,1478.917603,1004.503052,1478.917603,1004.503052,1474.28894,992.9312744,1430.316162,921.1862793,1418.744385,1002.18866,1527.519043,999.8743286,1529.833374,955.9016113,1562.234375,888.7853394,1520.57605
995.2506104,1499.756836,983.678833,1481.241943,981.364502,1509.014282,955.9066162,1474.29895,944.3348389,1511.328613,911.9338989,1478.927612,1004.508057,1478.927612,1004.508057,1474.29895,992.9362793,1430.326172,921.1912842,1418.754395,1002.193665,1527.529053,999.8793335,1527.529053,955.9066162,1562.244385,888.7903442,1520.58606
998.0908203,1497.0354,984.3051758,1480.952148,982.0075684,1508.523438,954.4362793,1474.059326,945.2458496,1510.821045,913.0793457,1478.654541,1007.28125,1478.654541,1007.28125,1476.356934,993.4956055,1432.702393,922.2697754,1418.916748,1000.388428,1524.606689,1000.388428,1526.904297,954.4362793,1561.368408,887.8056641,1520.011475
997.0930786,1495.711182,984.5253906,1480.630005,979.498291,1508.278931,954.362915,1473.089355,946.8223267,1508.278931,911.6328125,1478.116455,1009.660767,1475.602905,1009.660767,1475.602905,992.065979,1432.872803,921.6869507,1417.791626,1002.120117,1523.360107,999.6066284,1525.873657,954.362915,1561.063232,889.0109863,1520.846558
998.9466553,1496.582642,987.4489746,1478.186279,982.8499146,1505.780762,955.2554321,1473.58728,948.3568115,1508.080322,913.8637085,1478.186279,1012.743896,1475.886841,1012.743896,1473.58728,994.3475952,1432.195557,923.0618286,1418.398315,1005.845276,1521.877563,998.9466553,1526.476685,955.2554321,1558.670288,888.5687256,1521.877563
1001.683411,1493.665527,987.8001709,1477.468384,985.4863281,1505.234863,957.7198486,1472.840698,948.4643555,1507.548706,916.0701904,1477.468384,1015.56665,1472.840698,1013.252747,1472.840698,994.7417603,1431.19104,923.0117798,1417.307739,1006.311157,1521.432007,1001.683411,1523.74585,955.4060059,1558.453857,888.3037109,1521.432007
1001.342529,1493.991821,987.3897705,1477.713501,985.06427,1505.619141,957.1586914,1470.737183,950.182312,1507.94458,915.300354,1477.713501,1015.295349,1470.737183,1012.969849,1473.062622,994.3661499,1431.204224,922.2767334,1419.576904,1008.31897,1519.571899,1001.342529,1524.2229,957.1586914,1559.104858,889.7202148,1519.571899
1001.468994,1490.57373,990.1580811,1477.00061,985.633667,1504.146851,956.2252808,1470.214111,953.9631348,1506.409058,915.5059814,1479.262817,1017.30426,1467.951904,994.6824341,1431.756958,994.6824341,1431.756958,922.2925415,1420.446045,1010.5177,1517.719971,999.2067871,1526.768677,958.4874878,1556.177124,890.6219482,1519.982178
1003.035889,1488.921509,990.3960571,1474.175049,988.2894287,1501.561401,956.6898193,1467.855103,952.4765625,1505.774658,918.7703247,1478.388306,1017.782349,1463.641846,994.609314,1432.042236,994.609314,1429.935669,920.8769531,1419.402466,1011.462402,1514.201172,998.8225708,1526.841064,969.3296509,1545.800781,889.2774048,1520.521118
1001.908142,1485.590698,989.2074585,1470.773193,987.0906982,1500.408203,957.4556885,1466.539673,953.222168,1504.641724,919.3536377,1477.123535,1018.842407,1460.189331,993.44104,1430.554321,995.5578003,1430.554321,923.5871582,1419.970459,1012.492065,1513.108887,999.7913818,1525.80957,974.3899536,1546.977417,889.7186279,1519.459229
1003.186707,1485.033691,990.742981,1470.515991,990.742981,1499.551392,955.4858398,1466.368164,953.4118652,1505.773193,920.2286377,1474.66394,1019.77832,1458.072266,994.8908691,1431.110962,994.8908691,1431.110962,922.3026123,1418.667236,1015.630432,1509.921143,999.0388184,1524.438721,976.2253418,1545.178223,889.1193848,1520.290894
1003.222107,1483.963379,994.951416,1471.557373,988.7484131,1498.437012,955.6657104,1465.35437,953.5980225,1502.572388,918.4476318,1477.760376,1019.763489,1457.083618,994.951416,1432.271606,994.951416,1430.203979,922.5830078,1417.797852,1013.560486,1508.775391,999.086792,1525.316772,976.3424072,1543.925781,889.5002441,1521.181396
1004.640747,1481.485596,990.0092773,1468.944336,990.0092773,1496.117065,956.5658569,1462.673706,954.475647,1502.387695,918.9420166,1475.214966,1019.272217,1458.493286,994.1896973,1431.320557,994.1896973,1431.320557,923.1224365,1418.779175,1015.091797,1508.658325,998.3701172,1523.289795,975.3778076,1544.192017,889.6790771,1521.199585
1004.766418,1481.274048,990.1619873,1468.755981,990.1619873,1495.87854,956.7803955,1462.496948,954.6940308,1502.137573,919.2260742,1475.015015,1017.284546,1458.324219,994.3347168,1431.20166,994.3347168,1429.115356,923.3988037,1418.683594,1015.198181,1508.396606,996.4210205,1518.828369,975.5575562,1543.864502,890.0172119,1520.914673
1006.062988,1478.406128,989.3336182,1467.950195,991.4247437,1493.044434,957.9658813,1461.676636,957.9658813,1501.409058,918.2335205,1472.132568,1014.427734,1457.494385,1012.336548,1457.494385,995.6071167,1430.30896,922.4158936,1417.761963,1014.427734,1505.591431,1003.971863,1507.682617,976.786499,1545.323853,891.0481567,1522.320923
1005.431396,1476.214966,988.6555786,1463.633057,992.8494873,1492.990723,959.2978516,1461.536133,957.2009277,1501.378662,919.4553223,1472.020996,1013.819275,1453.148193,994.9464722,1432.178467,994.9464722,1430.081421,921.5523071,1419.596558,1018.013245,1501.378662,1011.72229,1503.475708,976.0737305,1543.318237,892.1945801,1520.251465
1005.517273,1472.704468,990.8328247,1462.215576,995.0283813,1487.388916,959.3660889,1460.117798,957.2683105,1497.877808,919.5082397,1472.704468,1009.71283,1451.726685,995.0283813,1430.748901,995.0283813,1430.748901,921.6060181,1420.259888,1020.201721,1497.877808,1013.908386,1499.975586,976.1483154,1544.029053,894.3348999,1520.953369
1007.131104,1467.504883,992.4658203,1459.124634,996.6558838,1486.360229,958.9450684,1459.124634,958.9450684,1498.930542,919.1392212,1473.789917,1005.036072,1442.364258,1002.94104,1442.364258,994.5608521,1431.889038,923.3293457,1419.318848,1021.796448,1496.835449,1017.606323,1498.930542,975.7054443,1545.021484,902.3789063,1517.785889
1006.165466,1467.199951,991.3953247,1458.759888,995.6153564,1486.190063,959.7450562,1458.759888,959.7450562,1496.740234,919.6547241,1473.530029,1004.05542,1439.769653,1004.05542,1441.879761,993.5053711,1431.32959,921.7647095,1418.669556,1020.935608,1494.630127,1016.715576,1500.960205,976.6251831,1545.27063,904.8845825,1519.950439
1006.694092,1466.694214,987.9546509,1458.365479,994.2011108,1485.433594,958.8043213,1458.365479,958.8043213,1495.844482,919.2432251,1475.022827,1006.694092,1450.036865,996.2832642,1431.297363,996.2832642,1431.297363,923.4075928,1418.804443,1021.269226,1493.762329,1017.104919,1500.008789,975.4616699,1543.734253,904.6680908,1518.748291
1006.670776,1464.598633,989.4413452,1456.941162,995.1844482,1483.742432,958.8112793,1458.855591,960.725708,1495.22876,918.609375,1474.170532,1006.670776,1432.054321,995.1844482,1432.054321,993.2700806,1430.139893,922.4381104,1418.653564,1020.071411,1491.400024,1016.242615,1499.057495,977.9550781,1543.088135,905.2087402,1520.115601
1007.311035,1464.954712,991.31073,1456.95459,995.310791,1482.955078,959.3100586,1456.95459,959.3100586,1494.955322,919.3092651,1472.954834,1005.311035,1450.954468,1009.311096,1434.954102,995.310791,1430.953979,921.3093262,1418.953735,1023.311401,1492.955322,1015.311218,1500.955444,977.3104248,1542.956299,905.30896,1518.955811
1006.730469,1464.16687,990.8795776,1456.241455,996.8236694,1481.999146,959.1777344,1456.241455,961.1591187,1493.887329,921.5318604,1472.092285,1006.730469,1438.40918,1008.711853,1438.40918,994.8422852,1430.483643,921.5318604,1418.595459,1022.581421,1491.906006,1016.637329,1501.812744,977.0100098,1541.440063,903.699585,1519.64502
1007.960999,1463.449707,992.4540405,1455.696289,996.3307495,1480.89502,959.501709,1455.696289,961.4401245,1492.525269,920.734375,1471.203247,1007.960999,1444.06604,1007.960999,1440.189331,994.392395,1430.497437,920.734375,1418.867188,1021.529541,1490.586914,1015.714478,1500.278809,978.885437,1539.046143,903.2890015,1519.662476
1008.076782,1461.622803,992.765625,1453.967163,998.5073242,1480.761719,960.2294312,1453.967163,964.057251,1492.245117,921.9515381,1471.192261,1008.076782,1438.656006,1008.076782,1438.656006,994.6795654,1431.000488,921.9515381,1419.51709,1023.387939,1488.417236,1015.732422,1501.814575,979.3684082,1538.178589,904.7265015,1519.039551
1009.704041,1461.047607,993.5491333,1452.970093,997.5878906,1481.241211,957.2006226,1450.950684,965.2780762,1491.338013,922.87146,1473.163696,1007.684692,1438.834595,1007.684692,1436.815186,983.4523315,1418.640869,920.8520508,1418.640869,1021.820251,1487.299316,1015.762146,1499.415405,979.4135742,1537.783325,904.6971436,1519.609131
1008.564575,1458.380981,994.0762329,1450.101929,996.1459961,1479.078613,954.7507324,1450.101929,965.0995483,1491.497192,923.7042847,1472.869385,1006.494812,1439.753174,1008.564575,1437.68335,965.0995483,1408.706665,921.6345215,1419.05542,1025.122681,1483.21814,1014.773865,1497.706543,979.5878906,1537.031982,903.0066528,1518.404053
1006.476807,1455.540894,990.4378052,1449.526245,998.4572754,1475.5896,956.3549805,1449.526245,966.3793335,1491.62854,924.2770386,1471.579834,1008.481689,1435.492065,1008.481689,1437.496948,952.3452148,1411.433594,922.2721558,1419.453125,1024.52063,1479.599365,1012.491394,1489.623657,980.4134521,1535.735718,904.2282715,1521.70166
1006.092712,1456.059937,992.2851563,1448.169922,998.2026367,1473.8125,956.7800293,1450.142456,966.6425781,1489.592529,923.2474365,1473.8125,1004.120178,1430.417358,1008.065186,1436.334839,944.9450073,1414.637329,921.2749023,1418.582275,1023.845215,1477.757446,1021.872742,1479.72998,980.4500732,1536.932617,905.494873,1521.152588
1004.660828,1454.358398,991.0211792,1448.512817,996.8667603,1473.843506,955.947937,1448.512817,965.6904907,1489.431641,924.7717285,1475.791992,1004.660828,1430.976196,1008.5578,1436.821777,938.4113159,1415.388062,922.8231812,1419.285156,1026.094482,1475.791992,1022.197449,1475.791992,981.2786255,1536.196045,907.2351074,1520.60791
1005.066162,1449.825073,988.6137085,1447.768433,998.8964844,1468.334106,951.5956421,1449.825073,965.9915771,1488.899658,920.7472534,1474.503784,1000.953064,1427.202881,1009.179321,1437.485718,939.2562866,1412.807007,922.803833,1418.976685,1025.631836,1468.334106,1023.575195,1470.390625,982.4440308,1536.200562,912.5209961,1521.804565
1003.216309,1447.068726,986.7831421,1447.068726,999.1080322,1467.610229,949.8085327,1449.122925,966.2416992,1488.151611,921.0504761,1475.826782,1001.16217,1426.527222,1009.378723,1438.852173,921.0504761,1418.310669,921.0504761,1418.310669,1023.757751,1469.664307,1023.757751,1469.664307,982.6748657,1535.396973,925.1587524,1523.072144
1002.820374,1447.869751,983.8751221,1445.764648,998.6103516,1468.919922,954.4047852,1447.869751,967.0349121,1489.970215,920.7243652,1473.130005,1002.820374,1424.714355,962.8248901,1422.609375,958.6148682,1391.033936,922.8294067,1418.399292,1025.975708,1468.919922,1023.870667,1468.919922,983.8751221,1536.280762,929.1444702,1523.650635
1003.109924,1446.271973,983.1719971,1444.056641,996.4639282,1468.425293,954.3727417,1448.487305,967.6646729,1486.147949,921.1428223,1475.071289,1005.325256,1419.68811,1009.755859,1439.625977,961.0186768,1395.319458,921.1428223,1417.472778,1025.263184,1466.209961,1025.263184,1468.425293,983.1719971,1534.885132,930.0041504,1523.808472
1003.486084,1444.302368,981.9720459,1442.151001,997.0318604,1465.816406,954.0037842,1446.453857,966.9122314,1485.179077,921.7327881,1476.573486,1007.788879,1416.334229,964.7608032,1392.668701,962.609436,1394.82019,921.7327881,1418.485596,1027.151489,1463.665039,1025.000122,1467.967896,986.2748413,1530.358521,930.3383789,1526.055664
