point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y,point5_x,point5_y,point6_x,point6_y,point7_x,point7_y,point8_x,point8_y,point9_x,point9_y,point10_x,point10_y,point11_x,point11_y,point12_x,point12_y,point13_x,point13_y,point14_x,point14_y
2319.449219,739.5890503,2301.84668,739.5890503,2316.93457,759.7063599,2269.156006,764.7356567,2296.817383,787.3676758,2249.038574,804.9703369,2316.93457,706.8983765,2311.905273,709.4130859,2251.553223,721.9863892,2218.862793,774.7943726,2357.169189,739.5890503,2334.537109,759.7063599,2354.654541,807.4849854,2264.126709,847.7196045
2328.87207,735.4456787,2310.947021,735.4456787,2326.311279,758.4921265,2275.096924,758.4921265,2300.704102,784.0993042,2252.050537,794.3421631,2323.750488,704.717041,2313.507813,709.838501,2252.050537,720.0813599,2234.125488,763.6135254,2362.161377,738.0063477,2333.993408,761.0528564,2359.600586,794.3421631,2262.293457,848.1172485
2330.752197,734.2058716,2314.355957,734.2058716,2330.752197,756.0673828,2284.296631,753.3347168,2308.890625,783.3942871,2256.969727,794.3250122,2330.752197,701.4136353,2311.623291,712.3443604,2251.504395,717.8097534,2237.84082,764.2654419,2366.2771,731.4732056,2358.079102,791.5923462,2360.811768,794.3250122,2265.167725,848.9787598
2334.888184,730.7036133,2316.403076,733.3443604,2334.888184,751.8295898,2287.35498,751.8295898,2311.121582,780.8777466,2263.588135,794.0814819,2332.247559,699.0146484,2313.762207,712.2183838,2253.025146,720.140625,2237.180908,762.3925171,2369.217773,728.0628662,2353.373535,751.8295898,2361.295654,794.0814819,2263.588135,844.2556152
2336.773193,726.9052734,2316.475586,729.4425049,2336.773193,747.2029419,2288.566162,747.2029419,2311.401123,777.6494141,2265.731445,785.2610474,2331.69873,693.9215698,2313.938232,711.6820068,2258.119873,724.368103,2237.822266,762.4262085,2369.756836,719.2936401,2372.293945,739.5913086,2359.60791,792.8726807,2273.343018,833.4680176
2339.711426,718.9921875,2319.067383,724.1531982,2344.872559,739.6363525,2290.681641,744.7974243,2321.647949,768.0220947,2272.61792,783.505249,2331.969971,688.0259399,2313.90625,711.2506104,2267.457031,706.0895996,2236.490723,762.861084,2373.258301,711.2506104,2380.999756,726.7337646,2360.355713,793.8273315,2288.101074,822.2130737
2343.949951,715.2750854,2322.883057,719.956665,2346.290527,734.0012207,2299.475586,738.6827393,2327.564453,762.090332,2280.749512,778.475708,2334.586914,680.1636963,2313.52002,712.9343262,2290.112305,694.208252,2236.274902,762.090332,2376.720459,703.5712891,2381.4021,719.956665,2360.335205,794.8610229,2313.52002,806.5648193
2349.058105,707.7425537,2325.716553,712.4108887,2351.392334,728.75,2304.709229,733.418335,2332.718994,752.0916138,2290.704102,780.1015015,2339.721436,672.7301636,2293.03833,675.0643311,2293.03833,675.0643311,2237.018555,763.7623901,2381.736328,698.4059448,2367.731445,721.7474976,2358.394775,796.4406128,2325.716553,801.1089478
2351.505371,701.3049927,2332.149414,706.1439819,2353.924805,723.0805054,2307.954346,727.9194946,2334.568848,747.2755127,2295.856934,776.3095093,2341.827393,669.8515015,2295.856934,674.6904907,2295.856934,674.6904907,2237.788818,761.7925415,2382.958984,691.6270142,2363.603027,723.0805054,2358.763916,795.6655273,2324.890869,800.5045166
2351.487549,698.946228,2333.138916,703.5333862,2356.074707,717.2949219,2310.203125,726.4692383,2337.726074,744.8178711,2296.441406,772.3408813,2342.313232,666.8360596,2342.313232,666.8360596,2296.441406,673.7167969,2239.101807,763.1665649,2381.304199,692.0654907,2362.955566,724.1756592,2372.129883,770.0473022,2326.258057,802.1574707
2356.191162,697.7110596,2337.011719,700.1084595,2358.588623,719.2880249,2310.639893,726.4803467,2337.011719,748.057312,2301.050049,774.4291992,2346.601563,664.1468506,2296.255371,676.1340332,2296.255371,676.1340332,2241.114014,760.0445557,2389.755371,695.3135986,2389.755371,757.6470947,2389.755371,757.6470947,2327.421875,800.8010254
2360.313477,696.1078491,2340.703857,698.559082,2360.313477,715.7176514,2313.740234,723.0712891,2340.703857,745.1323242,2301.484131,767.1933594,2343.155029,678.9493408,2340.703857,681.4005127,2296.581787,676.4981079,2252.459717,754.9371948,2397.081787,698.559082,2411.789307,747.5835571,2411.789307,747.5835571,2328.447754,801.510437
2364.49292,694.8741455,2350.455322,694.8741455,2364.49292,720.1421509,2316.764404,720.1421509,2344.840088,745.4102173,2302.726563,767.8707275,2358.87793,663.9909058,2350.455322,663.9909058,2294.303955,675.2211914,2266.228271,736.9875488,2400.991211,697.6817017,2409.414063,745.4102173,2409.414063,748.2178345,2327.994629,801.5615234
2371.469727,694.6782227,2353.281982,694.6782227,2371.469727,718.0623779,2319.504883,715.4641113,2348.085449,744.0446777,2303.915527,762.2323608,2366.273193,660.9011841,2353.281982,658.3029785,2296.12085,676.4906006,2277.933105,731.0535278,2405.246582,692.0800171,2394.85376,741.4464722,2394.85376,741.4464722,2327.299561,801.2058716
2375.362305,689.6536865,2355.248291,692.5271606,2378.235596,712.6410522,2329.387451,712.6410522,2355.248291,738.5018311,2306.400146,758.6157837,2369.615479,658.0460815,2355.248291,660.9194946,2294.906494,678.1600342,2283.412842,727.0081787,2409.843262,683.9068604,2395.476074,738.5018311,2395.476074,741.3752441,2326.51416,801.717041
2379.272461,686.0545654,2361.837646,688.5452271,2384.253662,705.9799194,2334.440186,710.9613037,2359.346924,738.3587036,2312.02417,758.2840576,2374.291016,653.6757813,2354.365723,661.1478271,2297.080322,676.0918579,2282.13623,725.9053345,2414.141846,676.0918579,2419.123047,696.0172119,2394.216309,740.8493652,2326.968262,800.6254883
