point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y,point5_x,point5_y,point6_x,point6_y,point7_x,point7_y,point8_x,point8_y,point9_x,point9_y,point10_x,point10_y,point11_x,point11_y,point12_x,point12_y,point13_x,point13_y,point14_x,point14_y
1167.34668,1566.758301,1182.968994,1558.947144,1156.931885,1548.532227,1193.383789,1493.85437,1164.743042,1519.891479,1232.439453,1522.495239,1190.780151,1584.984253,1209.006104,1574.569336,1185.572754,1444.383911,1245.458008,1579.776855,1164.743042,1600.606445,1117.876221,1522.495239,1117.876221,1522.495239,1185.572754,1444.383911
1171.179932,1567.828247,1184.371582,1562.551636,1160.626709,1549.359985,1202.839966,1544.083252,1165.90332,1520.338379,1239.776489,1520.338379,1168.541626,1602.126465,1208.116577,1573.104858,1245.053223,1588.934814,1221.308228,1480.763428,1165.90332,1602.126465,1121.051758,1528.253296,1118.413452,1530.891602,1223.946533,1478.125122
1174.781494,1575.239868,1185.883057,1564.138306,1163.67981,1557.477295,1201.425293,1546.375732,1163.67981,1528.613159,1243.611328,1521.952148,1168.120483,1604.104004,1188.103394,1581.900757,1208.086182,1573.019531,1245.831665,1595.222656,1168.120483,1604.104004,1119.273438,1539.714722,1119.273438,1539.714722,1214.747192,1475.325439
1170.35022,1571.993042,1182.918701,1561.938232,1160.29541,1549.369751,1200.514648,1534.287598,1160.29541,1529.260132,1238.220093,1516.69165,1160.29541,1602.157471,1208.055786,1574.506714,1190.459839,1597.130005,1240.733887,1597.130005,1157.781738,1602.157471,1122.589966,1549.369751,1120.076172,1551.883423,1175.377686,1448.821777
1166.638794,1573.532227,1182.322876,1560.462158,1158.796753,1550.006104,1195.392944,1529.093994,1158.796753,1531.708008,1234.603149,1523.865967,1192.778931,1591.830322,1208.463013,1573.532227,1208.463013,1576.14624,1237.217163,1594.444336,1148.340698,1594.444336,1116.972534,1560.462158,1177.094849,1448.05957,1213.69104,1474.199707
1163.989502,1571.686523,1174.262573,1565.522583,1198.918213,1497.719849,1196.863525,1542.921753,1196.863525,1544.976318,1231.792236,1520.320801,1186.590332,1485.39209,1198.918213,1581.959717,1174.262573,1448.408813,1237.956055,1592.232788,1145.497803,1598.396729,1116.733032,1565.522583,1114.678345,1565.522583,1221.519043,1481.282837
1162.999634,1572.630737,1180.762329,1559.942993,1152.849487,1552.330444,1193.449951,1499.042358,1206.137573,1547.255371,1234.050415,1524.417603,1145.236938,1600.543457,1208.675171,1577.705811,1236.588013,1587.855835,1218.825195,1481.279663,1145.236938,1598.005981,1122.39917,1559.942993,1178.224854,1448.291748,1221.362793,1478.742065
1161.888794,1568.416504,1179.634521,1563.346191,1156.818481,1550.670654,1207.520874,1543.065308,1192.310181,1497.433228,1235.407104,1525.319458,1149.213135,1601.372925,1210.055908,1576.021851,1243.012451,1581.092041,1179.634521,1446.730957,1149.213135,1598.837891,1149.213135,1540.530151,1149.213135,1540.530151,1220.196411,1482.222534
1162.746094,1569.012939,1176.690063,1567.020874,1156.770142,1547.100952,1204.578003,1545.109009,1158.762085,1545.109009,1240.433838,1527.18103,1154.778198,1602.876709,1214.537964,1578.9729,1214.537964,1578.9729,1252.385742,1571.004883,1152.786133,1582.956787,1150.794189,1580.964844,1178.682007,1447.501343,1240.433838,1467.421265
1165.064087,1569.575073,1180.009155,1567.084229,1157.591553,1547.157593,1197.444946,1504.813354,1194.954102,1504.813354,1239.789185,1524.73999,1160.082397,1604.446777,1214.880737,1582.029297,1182.5,1447.52417,1180.009155,1450.015015,1152.609863,1582.029297,1152.609863,1582.029297,1222.353271,1479.905029,1180.009155,1450.015015
1171.324951,1572.087524,1186.639893,1564.430054,1161.114868,1549.11499,1201.954956,1544.01001,1163.667358,1546.5625,1245.347534,1536.352539,1166.219971,1607.822632,1214.717529,1582.297607,1184.087402,1449.567261,1181.534912,1449.567261,1156.009888,1582.297607,1219.82251,1477.644897,1217.27002,1475.092407,1156.009888,1584.850098
