point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y,point5_x,point5_y,point6_x,point6_y,point7_x,point7_y,point8_x,point8_y,point9_x,point9_y,point10_x,point10_y,point11_x,point11_y,point12_x,point12_y,point13_x,point13_y,point14_x,point14_y
854.1484985,726.9902344,842.5566406,733.9453735,868.0587769,738.5820923,835.6015015,780.3129272,849.5117798,810.4519043,807.7809448,819.7254028,803.144165,743.2188721,810.0993042,731.6269531,770.6868286,784.949707,773.005249,784.949707,868.0587769,717.7166748,893.5609741,720.0350952,879.6506958,810.4519043,858.7852783,852.1827393
856.9346313,726.7230835,845.963501,735.5,867.9058228,739.8884888,832.7980957,770.6077271,883.2654419,768.4135132,806.4672852,818.8808594,819.6326904,728.9172974,821.8269043,726.7230835,797.6903687,739.8884888,775.7480469,788.1615601,885.4596558,706.9749756,887.6539307,717.946106,883.2654419,711.3634033,856.9346313,851.7943115
855.5739746,724.7843628,841.2559814,739.102356,869.8919678,741.4887085,831.7106323,770.1246338,867.5056152,808.3059692,800.6883545,815.4649658,826.9379883,724.7843628,826.9379883,724.7843628,791.1430054,739.102356,779.2113647,793.9879761,881.8236084,708.0800781,867.5056152,720.0117188,867.5056152,810.6922607,846.0286255,848.8735962
855.3954468,726.3082886,840.8591309,738.421936,869.9317627,740.8446655,831.1682129,772.3400269,860.2408447,808.6808472,804.5182495,815.9490356,882.0453491,706.9265137,833.5909424,723.8856201,789.9819336,738.421936,782.7137451,794.1445313,879.6226807,706.9265137,869.9317627,721.4628906,840.8591309,847.444397,843.2817993,847.444397
853.7103271,726.7497559,842.4299927,735.7739868,869.5028076,740.2861328,831.1496582,771.8710327,849.1981812,810.2241821,801.8208008,814.7363281,880.7830811,704.1890869,831.1496582,724.4936523,786.0283813,742.5422363,783.7722778,794.4317017,880.7830811,706.4451904,869.5028076,722.2376099,842.4299927,841.809082,842.4299927,841.809082
852.8011475,726.6654663,843.8464355,737.8588867,868.4718628,740.0975342,832.6530762,771.4390259,850.5625,809.49646,801.3116455,813.9738159,816.9823608,726.6654663,830.4144287,722.1881714,781.1635742,749.0522461,787.8795776,789.3483887,879.6652832,704.2787476,846.085144,838.5992432,843.8464355,838.5992432,843.8464355,836.3605957
853.4101563,725.4763794,843.00177,735.8848267,867.9819336,740.0481567,832.5933838,773.3550415,853.4101563,808.7435913,799.286499,812.9069214,878.3903198,702.5779419,822.1849976,723.3947144,782.6331177,750.456543,788.8781128,781.6817627,878.3903198,704.6596069,890.8804321,733.8031006,890.8804321,733.8031006,834.6750488,833.7236938
855.487854,726.5454102,843.3301392,734.6505737,867.6455688,738.703125,831.1724243,773.1500244,851.4353027,809.62323,800.7780762,815.7020874,810.9095459,722.4927979,810.9095459,720.4665527,786.5940552,752.887146,788.6203613,781.255188,875.7507324,700.2036133,902.0924683,730.5979614,900.0662231,730.5979614,837.2512817,831.9124146
855.4511108,725.8522339,844.7255249,740.868042,868.3218384,740.868042,829.7096558,775.1900024,881.1925659,762.3192749,801.8230591,813.8021851,810.4035645,719.4168701,810.4035645,719.4168701,793.2426147,747.3034058,793.2426147,779.4802246,874.7572021,697.9656372,909.0791626,730.1424561,909.0791626,732.2875977,846.8706055,833.1082764
855.5513306,724.2417603,846.2797241,735.8312378,871.7766113,740.467041,832.3723145,775.2355347,874.0944824,752.0565186,799.9217529,810.0039673,811.5112305,721.9238892,811.5112305,721.9238892,797.6038818,747.4207764,792.9680786,777.5534058,876.4124146,701.0628052,904.2271729,731.1954346,904.2271729,731.1954346,848.5975952,830.8650513
