point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y,point5_x,point5_y,point6_x,point6_y,point7_x,point7_y,point8_x,point8_y,point9_x,point9_y,point10_x,point10_y,point11_x,point11_y,point12_x,point12_y,point13_x,point13_y,point14_x,point14_y
2350.110596,2007.390381,2370.09668,2007.390381,2347.612305,1984.90625,2405.072021,1984.90625,2360.103516,1962.422119,2397.577148,1924.948486,2375.093018,2027.376343,2375.093018,2027.376343,2362.601807,1897.467773,2362.601807,1894.969604,2325.128174,1992.401001,2302.644043,1999.89563,2297.647705,2002.393921,2437.549072,1937.439697
2399.036621,1929.77124,2368.568848,2008.479492,2345.718018,1985.628662,2409.192627,1985.628662,2360.951904,1962.777954,2409.192627,1985.628662,2371.10791,2031.330322,2373.646729,2031.330322,2360.951904,1896.764404,2416.80957,2028.791382,2307.633301,2000.862549,2302.55542,2003.401611,2439.6604,1962.777954,2419.348389,1835.828979
2398.449951,1930.537964,2365.510254,2009.086548,2345.239746,1986.282104,2403.517578,1983.748291,2357.908936,1966.011475,2403.517578,1983.748291,2375.645508,2026.823364,2418.720703,1998.951294,2418.720703,2029.357178,2362.976563,1897.598145,2304.698486,2001.485107,2302.164795,2001.485107,2441.524902,1963.477661,2360.442627,1897.598145
2346.536133,2008.499146,2371.783203,2006.203979,2339.650391,1992.432739,2394.735107,1990.137573,2355.716797,1962.595215,2397.030273,1987.842407,2413.09668,1918.986572,2376.373535,2026.860718,2419.982422,2029.155884,2360.307129,1896.034668,2410.801514,1925.872192,2330.469727,1997.023193,2305.222412,2001.613525,2360.307129,1896.034668
2343.778076,2005.36377,2366.244629,2000.371094,2338.7854,1985.393311,2381.222656,1992.882202,2348.770508,1960.430176,2398.696777,1930.474487,2368.740967,2025.334229,2368.740967,2022.837891,2421.163574,2027.830444,2361.252197,1895.526123,2411.178223,1942.956055,2311.325928,2000.371094,2361.252197,1898.022461,2358.755859,1895.526123
2340.993408,1998.730957,2363.691895,1996.208862,2335.949219,1976.032349,2391.434814,1983.598511,2351.081543,1953.333618,2391.434814,1925.59082,2363.691895,2016.385498,2363.691895,2013.863403,2419.177734,2026.473755,2439.354248,1935.679199,2320.81665,1973.510254,2318.294678,1968.466064,2320.81665,1973.510254,2361.169922,1895.32605
2347.983398,1999.327515,2368.534668,1993.455688,2339.175537,1975.840332,2400.829346,1978.776245,2347.983398,1949.417236,2392.021729,1908.314697,2368.534668,2022.814697,2371.470459,2016.942871,2418.444824,2025.75061,2359.726807,1893.635254,2312.752686,1993.455688,2438.996094,1964.096802,2438.996094,1964.096802,2400.829346,1975.840332
2352.568604,2009.645508,2376.511963,1991.688232,2406.440918,1967.744995,2358.554443,1895.915527,2343.590088,1976.723633,2388.483398,1901.901245,2385.490479,2027.602905,2436.369873,1961.759155,2418.412598,2024.609985,2358.554443,1895.915527,2322.639648,2018.624268,2436.369873,1964.752075,2439.362793,1991.688232,2355.561523,1892.922607
2357.418213,2016.758667,2379.662354,1994.514404,2341.529541,1978.625732,2382.840088,1934.137207,2338.351807,1978.625732,2386.018066,1930.959473,2455.928467,1902.359741,2411.439941,2023.114136,2411.439941,2023.114136,2357.418213,1892.826416,2322.462891,2019.936401,2322.462891,2019.936401,2443.217529,1988.158936,2417.79541,1800.671753
2349.673584,2010.763916,2370.301514,1998.976563,2411.557373,1969.508057,2323.151855,2013.710815,2408.610596,1969.508057,2346.726807,1940.039673,2355.567383,2031.391846,2399.77002,2022.551392,2402.716797,2022.551392,2355.567383,1892.890137,2323.151855,2022.551392,2438.079102,1969.508057,2441.025879,1978.348633,2441.025879,1984.24231
