point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y,point5_x,point5_y,point6_x,point6_y,point7_x,point7_y,point8_x,point8_y,point9_x,point9_y,point10_x,point10_y,point11_x,point11_y,point12_x,point12_y,point13_x,point13_y,point14_x,point14_y
978.3795776,1248.968506,964.4525757,1256.926758,986.3378906,1262.895508,956.4942627,1296.718262,992.3066406,1292.739136,978.3795776,1330.541138,976.3900146,1239.02063,914.7131958,1264.885132,912.7235718,1266.874634,920.6818848,1354.416016,980.3691406,1241.010254,1002.254517,1246.978882,1032.098145,1262.895508,1048.014771,1302.687012
976.0283813,1249.182495,961.7947388,1257.31604,984.1618652,1261.38269,955.6946411,1295.950073,994.3287354,1293.916748,982.128479,1330.517456,971.9616089,1239.015625,965.8615112,1247.14917,910.9603882,1271.549561,921.1272583,1358.984619,976.0283813,1239.015625,1002.462219,1247.14917,1032.962769,1263.416138,1045.163086,1308.150391
971.6376953,1249.015625,957.0963745,1259.402344,982.024353,1261.479736,952.9417114,1296.794312,994.4883423,1292.639648,984.1016846,1327.954346,965.4057007,1234.474365,952.9417114,1242.783691,909.317749,1276.020996,921.7817383,1361.19165,967.4830322,1234.474365,1002.797668,1249.015625,1033.957642,1263.557007,1044.344238,1309.258301
969.2057495,1248.298828,956.6103516,1258.794922,981.8011475,1260.894165,952.4119263,1298.680298,994.3965454,1290.283447,983.9003906,1328.06958,946.1142578,1244.100342,946.1142578,1244.100342,908.328064,1279.787231,923.0227051,1361.657227,962.9080811,1229.405762,1002.793457,1248.298828,1034.28186,1265.092651,1044.778076,1309.176514
967.5491943,1249.363892,955.4919434,1261.421143,979.6064453,1261.421143,953.0805054,1297.592896,991.6636963,1290.358521,979.6064453,1326.530273,938.6118164,1244.541016,943.4346924,1259.009766,904.8515015,1285.535645,924.1430664,1362.702148,962.7263184,1225.24939,1003.720947,1246.952515,1047.127075,1309.650146,924.1430664,1362.702148
963.9105225,1247.781006,953.7630005,1263.002319,979.1318359,1257.928589,953.7630005,1298.518677,991.8162842,1290.908081,984.2056274,1326.424438,933.4678955,1247.781006,941.0785522,1260.465454,905.5621948,1285.834229,928.394165,1364.477783,966.4474487,1219.875244,1001.963806,1247.781006,1034.943359,1265.539185,930.9310303,1364.477783
962.270813,1250.630615,951.5371704,1261.364258,978.3713379,1261.364258,954.2205811,1301.615479,994.4718018,1290.881836,983.7381592,1323.082886,930.0698242,1247.947144,935.4366455,1258.680908,905.9190674,1290.881836,932.7532349,1366.017456,967.6376343,1218.429565,1002.522034,1247.947144,1034.723022,1266.731079,935.4366455,1366.017456
962.7246704,1248.87561,951.7919922,1262.541504,979.1236572,1262.541504,951.7919922,1295.339478,987.3231812,1281.673706,987.3231812,1344.536621,929.9266357,1243.409302,929.9266357,1254.342041,905.328125,1295.339478,935.3929443,1371.868286,968.19104,1218.810791,1000.989014,1246.142456,1033.787109,1268.007813,951.7919922,1295.339478
961.1858521,1248.256592,950.5063477,1261.605957,974.5353394,1258.936157,950.5063477,1296.314575,993.2245483,1285.63501,979.8751221,1323.013428,931.8170776,1240.246948,929.1472168,1256.266235,905.1182251,1293.644653,937.1568604,1368.401611,969.1955566,1218.887817,1001.234192,1248.256592,1030.603027,1269.615723,950.5063477,1293.644653
959.2888794,1246.726196,949.003479,1259.582886,974.7169189,1257.011475,951.5748291,1295.581665,992.7163696,1287.867676,985.0023193,1321.295166,938.7181396,1236.440796,925.8613892,1251.868896,902.7192993,1295.581665,938.7181396,1367.579346,972.1456299,1218.441406,1000.43042,1246.726196,1049.286011,1305.867065,938.7181396,1367.579346
960.458313,1245.835815,950.0704956,1261.41748,973.4430542,1256.223633,952.6674805,1295.177856,994.2186279,1284.790039,978.6369019,1321.147339,942.2796631,1235.447998,926.697998,1253.626709,905.9224243,1295.177856,944.8765869,1365.29541,970.8460693,1217.269409,1002.00946,1248.432739,1048.754517,1305.565674,944.8765869,1365.29541
958.788147,1246.826294,947.8725586,1259.925049,971.8869019,1253.37561,952.2387695,1294.85498,989.3518677,1286.122559,984.9855957,1318.869385,943.5062866,1240.276978,921.6750488,1253.37561,904.210083,1297.038086,941.3231812,1364.714966,969.7037354,1218.445679,1000.267456,1246.826294,1030.831177,1273.023804,941.3231812,1362.53186
957.9517822,1246.300659,946.5756836,1257.67688,971.6031494,1255.401611,951.1260986,1296.355713,994.3554688,1287.254761,978.428833,1319.108032,942.0252075,1241.750244,919.2729492,1253.126343,905.621582,1298.630981,942.0252075,1360.062134,969.3279419,1218.997925,998.9058838,1246.300659,1030.759033,1271.328247,1048.960938,1305.456665
955.7064209,1246.735229,946.3286133,1263.146484,969.7732544,1256.113037,951.0175171,1295.968994,993.2178955,1286.591064,981.4955444,1321.758057,936.9507446,1244.390747,915.8505249,1256.113037,904.1282349,1300.657837,946.3286133,1354.580566,967.428772,1223.290527,997.9067993,1249.079712,1049.484985,1305.346802,946.3286133,1354.580566
956.0843506,1246.180176,944.7629395,1259.765869,969.6699829,1255.237305,951.5557861,1295.994263,992.3127441,1284.672852,983.2556152,1318.637085,937.9700928,1246.180176,915.3273315,1257.501587,906.2702026,1300.522827,951.5557861,1350.336914,965.1414185,1223.537354,996.8413086,1246.180176,1048.919678,1307.315674,1048.919678,1307.315674
955.371582,1247.641357,944.1621094,1261.092773,968.822937,1252.125122,950.8877563,1296.963013,986.7581177,1283.511719,980.0324097,1321.623901,939.6782837,1245.399414,915.0174561,1256.609009,903.8079834,1299.204956,946.4039917,1353.010498,968.822937,1222.980469,995.725708,1247.641357,1051.773071,1303.688721,946.4039917,1350.768555
953.5206909,1246.558105,942.123291,1261.754639,966.817627,1252.256836,951.6211548,1295.946777,987.7128296,1280.750244,983.9136963,1318.741577,936.4246216,1244.658569,915.5294189,1259.855103,906.0316162,1301.645508,944.0228882,1354.833252,966.817627,1225.662964,995.3110962,1246.558105,1029.503296,1273.151978,1052.297974,1301.645508
951.4490356,1247.518066,942.5558472,1263.525879,965.6781616,1251.075317,953.2276611,1295.54126,983.4645386,1281.312256,981.6859131,1320.442261,935.4412842,1247.518066,914.0976563,1261.747192,905.2044678,1304.434448,938.9985962,1356.015015,963.8995361,1224.395752,992.3577271,1245.73938,1031.487793,1272.419067,1054.610107,1302.655884
949.3275757,1246.771118,942.2947998,1262.594849,965.1512451,1252.045776,952.8439331,1296.000488,984.491333,1278.418579,977.4586182,1318.856934,935.262085,1248.529297,912.4056396,1262.594849,907.1310425,1304.791382,940.5366211,1352.262451,963.3930664,1227.431152,989.7659302,1245.012939,1030.204224,1273.144043,1053.060669,1301.275024
949.8187256,1246.567383,940.5616455,1263.230225,964.6300659,1250.270264,951.670166,1296.555664,984.9957275,1278.041504,983.1442871,1318.772705,935.0073853,1248.418823,912.7903442,1263.230225,905.3846436,1305.812866,944.2644653,1355.801147,960.9272461,1224.350342,988.6985474,1244.715942,1029.42981,1272.487305,1047.94397,1298.407104
950.5196533,1245.466431,941.2231445,1262.200195,965.394165,1251.044312,952.3789673,1297.5271,983.9872437,1278.93396,983.9872437,1316.120117,935.6452026,1245.466431,911.4741821,1262.200195,904.0369263,1306.823608,944.9417114,1357.024902,961.6755371,1226.873291,987.7058105,1243.607056,1030.469971,1273.356079,1045.34436,1297.5271
950.2318115,1247.184448,943.128418,1263.759155,966.8065186,1256.65564,952.5996704,1296.908447,988.1168213,1282.70166,981.0134277,1313.483154,936.0249634,1244.81665,912.3468018,1261.391357,905.2434082,1306.379761,945.4962158,1358.47168,964.4387207,1225.874146,962.0709229,1242.44873,1030.737549,1273.230347,966.8065186,1225.874146
