point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y,point5_x,point5_y,point6_x,point6_y,point7_x,point7_y,point8_x,point8_y,point9_x,point9_y,point10_x,point10_y,point11_x,point11_y,point12_x,point12_y,point13_x,point13_y,point14_x,point14_y
1039.662231,427.2199402,1033.636597,429.2285156,1033.636597,431.2370911,989.447876,449.31427,995.4736328,495.5115051,991.4564209,497.5200806,1023.593689,411.1513367,1021.585083,409.1427612,977.3964233,415.1684875,1027.61084,383.03125,989.447876,449.31427,1021.585083,409.1427612,953.2935181,441.2799683,989.447876,447.3056946
1015.323425,406.9516602,1015.323425,429.3860779,994.9284668,496.6893311,988.8099976,449.7810059,1015.323425,433.4650574,992.8889771,496.6893311,966.3756104,486.4918518,1013.283936,404.9121704,958.2175903,415.1096191,952.0991211,439.5835266,927.6252441,378.3987732,1015.323425,406.9516602,958.2175903,415.1096191,923.5462646,355.9643555
1054.020996,400.8816833,994.9697266,496.1256104,994.9697266,496.1256104,987.3502197,448.5036621,991.1599731,448.5036621,993.0648804,496.1256104,928.2990112,378.0231323,1014.018494,404.6914368,968.3014526,408.5011902,953.062439,440.8841248,930.2038574,378.0231323,1014.018494,404.6914368,953.062439,440.8841248,928.2990112,378.0231323
1047.239624,405.0992432,994.0872803,495.049408,973.644043,478.6948242,985.9099731,448.0299988,1000.220215,493.0050964,987.9542847,497.09375,965.4667358,486.8721313,1008.397522,409.1878662,963.4224243,398.9662476,963.4224243,398.9662476,1016.574829,405.0992432,969.5554199,456.2072754,953.2008057,441.8970337,987.9542847,445.9856873
1007.517151,402.8153381,1007.517151,426.9221191,975.3748169,481.1623535,987.4282227,447.0110779,1045.686279,453.0377808,997.4727173,491.2068481,1103.944214,449.019989,985.4193115,402.8153381,953.2769775,440.9844055,1105.953125,449.019989,1005.508301,398.7975464,967.3392334,457.0555725,953.2769775,440.9844055,1019.570557,384.73526
1025.535278,414.8187561,1009.446411,421.9693604,1029.110596,430.9076538,986.2069092,445.2088928,1027.322998,434.4829712,995.1452026,491.6879272,1005.871155,402.3051758,1002.295837,405.8804932,986.2069092,396.9421997,1104.192139,450.5718384,966.5427246,457.7224731,966.5427246,457.7224731,954.0291138,441.6335754,1104.192139,450.5718384
1020.588379,409.7695618,1004.803162,417.6621704,1026.507813,427.5279236,983.0985107,441.3399963,1026.507813,429.5010986,989.0179443,488.6956177,994.937439,395.9575195,989.0179443,397.9306641,953.5012207,439.3668518,971.2595825,482.7761841,1036.373535,413.7158813,1040.319824,413.7158813,951.5280762,439.3668518,1058.078247,532.1049805
1019.58551,408.3445435,1005.180603,414.5180969,1025.759033,424.8073425,980.4864502,441.2701111,1023.701233,437.1544189,988.7178345,486.5427856,992.8334961,398.0552979,990.7756958,398.0552979,951.6765747,439.2122803,970.1972046,480.3692322,1031.932617,406.2867126,970.1972046,453.6171875,953.734436,439.2122803,933.1559448,371.3032837
1021.226196,414.4360962,1003.104919,421.6846008,1026.662598,428.933136,975.9229736,454.302948,1006.729126,479.67276,986.7957153,488.733429,997.6685181,399.9390564,994.0442505,403.5632935,952.3652344,439.8059082,954.1773682,439.8059082,972.2987061,454.302948,970.4865723,452.4908142,974.1108398,452.4908142,974.1108398,454.302948
1013.557068,425.3023987,1001.061157,429.4676819,1021.887634,441.963562,990.6479492,506.5255737,1021.887634,446.1288452,988.5653076,504.4429321,1032.300903,423.2197571,1009.391785,404.4759521,1011.474426,404.4759521,913.5900879,560.6743164,1032.300903,423.2197571,953.1603394,441.963562,938.5818481,425.3023987,992.7305908,508.6082153
1004.342285,428.5823975,987.6939697,441.0686035,1012.666382,445.2306824,987.6939697,509.7427673,1014.747437,455.6358643,973.12677,461.8789673,968.9646606,432.7444763,952.3164063,441.0686035,939.8302002,424.4203186,968.9646606,461.8789673,1025.152588,436.9065247,1016.828491,418.1772156,1006.423279,401.5289307,1027.233643,438.9875793
1002.471619,431.1135864,986.7250366,435.0502319,1045.774658,403.5570984,992.6300049,503.9414673,1016.249878,454.7334595,1045.774658,403.5570984,1012.313232,399.6204529,1008.376587,403.5570984,967.0418701,389.7788696,951.2952881,442.9235229,1047.74292,403.5570984,1026.091431,427.1769409,967.0418701,387.8105469,1049.711304,403.5570984
997.9881592,421.0724487,984.6224365,434.4381409,1011.353882,430.6193848,982.7130737,436.3475342,1018.991455,451.6226196,992.2600098,499.3572998,1013.263245,400.0691833,971.2567749,453.5320129,967.4379883,388.612854,952.1629028,442.0757141,996.0787964,419.1630554,1026.629028,430.6193848,952.1629028,440.1663208,952.1629028,442.0757141
