point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y,point5_x,point5_y,point6_x,point6_y,point7_x,point7_y,point8_x,point8_y,point9_x,point9_y,point10_x,point10_y,point11_x,point11_y,point12_x,point12_y,point13_x,point13_y,point14_x,point14_y
651.395813,1836.86145,663.0064697,1850.794189,658.3622437,1825.250732,704.8049316,1848.472168,693.1942749,1806.673706,744.28125,1811.317871,642.1072998,1857.76062,681.5835571,1876.337769,702.4827881,1880.982056,772.1468506,1843.827881,628.1744385,1818.284302,651.395813,1799.707275,672.2950439,1769.519531,739.6369629,1762.553101
648.0211792,1837.208496,664.0244141,1848.639404,657.1658936,1821.205322,702.8894043,1846.353149,686.8861694,1805.202026,741.7543945,1809.774414,638.8764648,1853.211792,680.0276489,1878.359619,705.1755371,1880.645874,776.0469971,1844.067017,629.7317505,1814.346802,648.0211792,1798.343506,673.1690674,1768.623169,730.3234863,1764.050903
646.7178955,1832.985474,665.2791138,1849.226563,653.6783447,1819.064575,695.4411011,1844.586182,686.1604614,1805.143677,739.5239868,1809.783936,639.7574463,1853.866821,679.2000122,1877.068359,702.4015503,1881.70874,772.0061035,1846.906372,630.4768066,1807.463867,646.7178955,1798.183228,672.239563,1765.70105,727.9232178,1761.060791
644.5346069,1830.767944,660.7148438,1846.94812,651.4689941,1816.89917,693.0751953,1842.325195,686.1408691,1803.030396,736.9929199,1809.964844,637.6002197,1849.259644,676.8950195,1876.99707,702.3210449,1883.931396,771.6647949,1846.94812,628.3544312,1807.65332,646.8460693,1798.407471,669.9606323,1766.047119,727.7470703,1759.112793
642.2645874,1829.025024,656.3555298,1843.115967,651.6585693,1814.934082,693.9313965,1843.115967,684.5374146,1800.84314,736.2042236,1810.237061,635.2191162,1845.464478,677.4919434,1873.646362,703.3253784,1887.737305,769.0830688,1847.812988,628.173645,1805.540161,646.9616089,1798.494629,670.4464722,1767.964233,729.1587524,1758.570313
642.3935547,1825.049683,651.9588013,1837.006348,649.5675049,1813.09314,690.2199707,1839.397583,685.4373169,1798.745117,735.6550903,1813.09314,630.4369507,1834.61499,632.8282471,1834.61499,702.1765747,1887.224121,757.177002,1844.180298,623.2629395,1801.136475,647.1761475,1796.353882,671.0894165,1767.657959,730.8724365,1758.092651
638.2064819,1822.653442,647.2577515,1833.967651,647.2577515,1811.339355,687.9886475,1840.756104,683.4630127,1797.762329,735.5080566,1811.339355,626.892334,1836.230469,651.7834473,1852.07019,701.5656128,1886.012695,751.3478394,1845.281738,617.8410034,1800.025146,647.2577515,1797.762329,658.5718994,1766.082764,728.7195435,1757.031494
636.6914063,1821.621826,648.0860596,1835.29541,648.0860596,1810.227173,686.8278809,1842.132202,682.2700195,1796.553589,732.4064941,1812.506104,620.7388916,1837.574341,650.3649902,1851.247925,700.5014648,1885.431885,741.5222168,1844.411133,611.6231689,1801.11145,648.0860596,1798.83252,657.2017822,1762.369629,730.1275635,1757.811768
634.1525879,1820.443115,643.7706909,1832.465698,646.1752319,1806.015869,689.456665,1842.08374,679.838562,1798.802368,730.3336182,1813.229492,614.9163818,1839.679199,650.9842529,1851.701904,699.0747681,1885.365234,737.5471802,1846.892822,612.5118408,1796.397827,660.602356,1755.520874,660.602356,1753.116333,730.3336182,1757.925415
631.3760986,1810.151489,641.6124878,1822.947021,644.1716309,1802.474121,679.9990845,1835.742554,679.9990845,1792.237671,726.0630493,1812.710571,608.3441162,1828.065186,649.2897949,1851.097168,700.4719849,1881.806519,736.2994995,1848.538086,616.0214233,1784.560425,664.6444702,1743.614624,667.2035522,1741.055542,731.1812744,1758.96936
