point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y,point5_x,point5_y,point6_x,point6_y,point7_x,point7_y,point8_x,point8_y,point9_x,point9_y,point10_x,point10_y,point11_x,point11_y,point12_x,point12_y,point13_x,point13_y,point14_x,point14_y
1128.940186,487.4486389,1128.940186,504.8980103,1148.882324,489.9414063,1146.389648,532.3184204,1166.331787,504.8980103,1193.752197,559.7388306,1099.0271,492.4341736,1104.012573,502.4052429,1121.461914,544.7822876,1171.317261,599.6231079,1128.940186,460.0281982,1171.317261,477.4775696,1196.244995,482.4631042,1218.679932,522.3473511
1123.794189,486.7706299,1123.794189,501.5349426,1143.479858,486.7706299,1141.019165,533.524353,1168.087158,503.9956665,1190.233643,555.6708374,1091.80481,489.2313232,1099.18689,499.0742188,1121.333374,543.3672485,1170.547852,597.5031128,1126.254883,457.2419434,1175.469238,479.3884583,1219.762207,521.2207031,1219.762207,521.2207031
1121.310181,481.8361206,1119.092285,499.5793457,1139.053467,484.0540466,1139.053467,528.4121094,1163.450317,504.0151672,1185.629395,552.809021,1090.259521,488.4898376,1096.91333,495.1435547,1121.310181,543.937439,1165.668213,590.5133667,1123.528076,450.7854919,1172.322021,479.6182251,1167.88623,464.0928955,1218.897949,521.7584229
1116.887207,477.4921875,1116.887207,496.2800903,1135.675171,479.8406677,1138.023682,524.4619751,1161.508545,500.9770813,1182.644897,550.2954102,1086.356812,486.8861389,1095.750732,496.2800903,1121.584229,543.249939,1156.811523,580.8258057,1121.584229,446.961792,1170.902466,482.1891479,1166.205566,456.3557434,1217.872314,522.1135254
1115.366089,477.352478,1115.366089,494.7514343,1130.590088,477.352478,1132.765015,520.8498535,1158.863403,499.1011658,1180.612061,546.9483032,1082.743042,486.0519409,1097.967163,494.7514343,1119.71582,544.7734375,1145.814209,575.2216187,1115.366089,449.0791626,1165.388062,479.5273438,1165.388062,455.6037598,1217.584839,523.0247192
1111.546265,478.7435608,1109.353271,494.0943604,1129.089966,478.7435608,1131.282959,520.4099731,1155.40564,498.4802856,1177.335327,548.9185791,1078.651733,487.5154419,1098.388428,494.0943604,1120.318115,544.5326538,1140.05481,573.0412598,1111.546265,448.0419922,1146.633667,476.5505981,1166.370483,454.6209106,1219.001709,522.6029663
1105.83606,477.1044922,1108.058472,494.883667,1123.615234,477.1044922,1130.282471,521.5524292,1154.72876,497.1060486,1174.730347,545.9987793,1074.722534,488.2164917,1096.946533,494.883667,1119.170532,543.7763672,1139.171997,572.6674805,1108.058472,445.9909668,1128.060059,461.5477295,1165.84082,454.8805542,1216.955933,521.5524292
1102.698608,477.222168,1104.992676,493.2806091,1123.345215,477.222168,1125.639282,520.8093872,1150.874023,500.1628113,1171.52063,543.750061,1072.875854,486.398407,1098.110474,495.5746765,1107.286743,541.4559937,1139.403687,573.572937,1102.698608,447.399292,1121.051147,461.1636963,1164.638428,454.2814941,1217.401855,523.1034546
1101.019287,475.3636169,1101.019287,493.4042358,1116.80481,473.1085205,1121.314941,520.4651489,1148.375854,495.6593018,1168.671631,540.7608643,1067.193115,488.8940735,1091.998901,533.9956665,1089.743896,538.5057983,1139.355591,574.5870361,1101.019287,448.3026733,1114.549683,457.322998,1166.416504,455.0679016,1211.518066,518.210083
1096.226563,476.0094299,1098.570313,492.4161987,1112.633301,473.6656189,1119.664795,518.1982422,1145.446777,492.4161987,1166.541138,539.2926025,1065.756836,487.7285461,1075.132202,534.6049805,1075.132202,536.9487915,1138.415283,572.1060791,1096.226563,459.6026917,1107.945679,454.9150391,1166.541138,454.9150391,1204.042358,515.8543701
