point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y,point5_x,point5_y,point6_x,point6_y,point7_x,point7_y,point8_x,point8_y,point9_x,point9_y,point10_x,point10_y,point11_x,point11_y,point12_x,point12_y,point13_x,point13_y,point14_x,point14_y
769.0281982,1540.516113,769.0281982,1555.756348,788.6226807,1536.161865,788.6226807,1584.059448,821.2801514,1562.287842,829.9887695,1612.362549,738.5478516,1560.110596,753.7880249,1568.819336,755.96521,1568.819336,777.7368164,1621.071289,753.7880249,1514.390137,821.2801514,1510.035889,862.6462402,1529.630371,880.0635986,1618.894043
763.2173462,1542.055664,765.364563,1559.233398,784.6894531,1535.614014,784.6894531,1585,816.8977051,1563.527832,831.9281616,1608.619385,735.3035278,1559.233398,754.628479,1569.969482,754.628479,1569.969482,776.1005859,1621.502563,752.4812622,1516.289063,797.5727539,1514.141846,859.84198,1529.172363,877.0196533,1615.061035
760.1060791,1543.371216,762.2946777,1560.880005,777.6148071,1536.80542,786.3692017,1587.143188,812.6323853,1560.880005,830.1411133,1609.029175,731.6542969,1560.880005,753.5402832,1569.634399,775.4262085,1622.160645,775.4262085,1622.160645,751.3516846,1521.485229,790.7463989,1508.35376,860.7814941,1528.051025,869.5358887,1609.029175
759.340271,1543.769287,763.7242432,1561.305054,776.8760986,1537.193237,783.4520264,1587.608765,811.9477539,1559.113037,829.4835815,1609.528564,733.0365601,1561.305054,757.1483154,1570.072998,774.6841431,1620.488525,774.6841431,1620.488525,750.5723877,1521.849487,790.0280151,1508.69751,860.1713257,1528.425415,868.939209,1607.336548
758.0734253,1544.474243,762.3936157,1561.755005,777.5143433,1537.993896,783.9946289,1587.676147,814.2359619,1561.755005,831.5167847,1607.117065,738.6325684,1566.075195,755.9133301,1570.395386,775.354248,1622.237793,777.5143433,1622.237793,747.2729492,1525.033325,790.4749146,1509.912598,859.5980225,1527.193481,868.2384033,1607.117065
756.7111206,1545.125488,761.0410156,1562.444824,774.0305786,1538.630615,784.8552246,1586.259033,812.9992676,1562.444824,830.3186646,1605.743408,739.3917236,1575.434448,754.5462036,1571.104492,776.1954956,1620.897827,776.1954956,1620.897827,743.7215576,1525.641113,789.1850586,1508.321655,860.6276245,1527.80603,867.1224365,1607.908325
753.3882446,1549.165771,762.465332,1567.319946,773.8117065,1540.088745,785.15802,1587.743408,810.1199951,1560.512085,828.2741699,1605.897461,737.5033569,1578.66626,755.6575317,1569.589233,776.0809326,1621.782349,776.0809326,1621.782349,737.5033569,1524.203857,787.4273071,1508.31897,860.0439453,1526.473145,866.8517456,1608.166748
752.1624146,1552.791504,758.7108154,1568.071167,771.8076172,1544.060303,784.9044189,1589.89917,811.0980225,1561.522705,830.7432251,1605.178711,734.7000122,1581.167969,749.9796143,1583.35083,776.1732178,1620.458374,776.1732178,1622.641113,734.7000122,1524.415161,787.0872192,1509.135498,859.1196289,1526.5979,870.0336304,1607.361572
750.8688354,1553.793213,757.3756714,1568.97583,770.3894043,1542.948486,783.4031372,1588.49646,811.5994873,1560.300049,831.1200562,1605.848022,731.3482666,1579.820679,742.1929932,1595.003296,776.8962402,1621.030762,776.8962402,1621.030762,737.8551025,1523.427856,787.7410278,1508.245117,859.3164673,1525.596802,870.1612549,1608.016968
750.3125,1552.60144,756.9411011,1568.068115,770.1982422,1543.763306,781.2459106,1590.163452,807.7603149,1561.439453,829.8555908,1605.630127,732.6362305,1579.115723,739.2648315,1601.21106,774.6173096,1623.306396,801.1317139,1623.306396,739.2648315,1526.087036,785.664978,1508.410767,856.3699951,1526.087036,867.4176025,1607.839722
