point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y,point5_x,point5_y,point6_x,point6_y,point7_x,point7_y,point8_x,point8_y,point9_x,point9_y,point10_x,point10_y,point11_x,point11_y,point12_x,point12_y,point13_x,point13_y,point14_x,point14_y
844.3803101,1603.044922,824.4901733,1598.624878,837.7502441,1622.935059,791.3400269,1607.464966,806.8101196,1645.035156,758.1898193,1642.825073,848.800293,1578.734741,813.4401245,1572.104736,771.4498901,1561.054688,733.8796997,1607.464966,857.6403809,1625.14502,857.6403809,1627.35498,837.7502441,1678.185303,780.289978,1678.185303
843.2164307,1595.50354,823.4857178,1593.311279,838.8318481,1615.234253,790.6011963,1604.272705,810.3319092,1641.54187,762.1012573,1643.734131,841.0241089,1562.619019,814.7164917,1571.388184,770.8704834,1562.619019,733.6013794,1606.465088,867.3317261,1588.926636,865.1394653,1615.234253,838.8318481,1678.811035,784.024292,1676.618652
843.8195801,1587.660889,823.6714478,1587.660889,841.5808716,1610.047729,790.0913696,1603.331665,814.7167969,1634.673096,763.2272339,1641.38916,834.8648682,1556.319458,812.4780884,1571.990234,769.9432373,1560.796875,734.1244507,1607.80896,872.9223633,1585.422241,866.2062988,1614.525024,837.1035156,1679.446655,812.4780884,1681.685303
842.2595215,1583.413818,823.7511597,1585.727417,842.2595215,1606.549316,791.3614502,1601.922241,816.8104858,1631.998413,768.2259521,1643.566162,833.0053711,1553.337646,814.4969482,1571.846069,770.5394897,1560.27832,733.5227051,1606.549316,876.9627686,1583.413818,865.3950195,1613.48999,837.6324463,1680.583008,816.8104858,1680.583008
841.777771,1581.825439,823.0426636,1584.167358,839.4359131,1605.244385,790.2562256,1600.560547,816.0169678,1631.005127,766.8373413,1642.7146,832.4102173,1551.380859,813.6751099,1572.457886,771.5211182,1560.748535,734.0509033,1607.586182,872.22229,1584.167358,865.1966553,1614.611938,839.4359131,1677.842896,816.0169678,1680.184814
844.0969849,1579.858887,823.2243042,1582.178101,841.777771,1603.050781,793.0748901,1600.731567,818.5859375,1630.880981,769.8829956,1644.796021,834.8201904,1547.390259,813.9475708,1572.901367,772.2022095,1561.30542,735.0952148,1607.689087,869.6080322,1582.178101,864.9696655,1614.646606,818.5859375,1679.583862,816.2667236,1681.903076
845.3204346,1574.6698,826.0288696,1579.492676,845.3204346,1601.195679,797.0914307,1598.784302,823.6174316,1630.133057,777.7998657,1644.601807,838.0861206,1543.320923,813.9716187,1572.258301,770.5654907,1560.20105,734.3937378,1608.430054,874.2578735,1574.6698,867.0234985,1613.25293,871.8464355,1642.190308,818.7944946,1680.77356
848.1864014,1571.842041,828.0304565,1576.881104,845.6669312,1597.036987,797.7965088,1597.036987,828.0304565,1624.751465,777.6405029,1644.907471,840.6279297,1541.608154,815.4329834,1571.842041,772.6015625,1559.244629,739.8480835,1612.153931,878.4203491,1569.32251,868.3423462,1614.673462,878.4203491,1629.790405,817.9524536,1680.18042
851.4863892,1568.64209,831.5932007,1573.615356,851.4863892,1593.508545,804.2401123,1593.508545,831.5932007,1623.348267,784.3469238,1643.241455,844.0264282,1538.802368,819.1599731,1571.128784,771.9136963,1561.182129,752.0205078,1608.428467,883.8127441,1566.155396,866.40625,1613.401733,881.3261108,1630.808228,819.1599731,1680.541138
852.6322021,1566.32251,834.9675903,1568.846069,855.1557617,1589.03418,804.6853027,1594.081177,837.4910889,1619.316406,787.0206909,1636.981079,850.1087036,1538.563721,822.3499756,1553.704834,771.8795166,1561.275391,761.7854614,1601.651855,882.9144897,1558.751953,862.7263184,1611.74585,882.9144897,1631.934082,817.3029175,1679.880981
855.2445068,1562.779663,835.1748657,1565.288452,857.7532349,1585.358032,805.0703735,1590.375488,837.6835327,1617.971313,790.0181274,1633.02356,847.7183838,1535.18396,822.6312866,1550.236206,772.4571533,1562.779663,762.4223022,1600.410278,885.348999,1555.25354,862.7706299,1610.44519,882.840271,1630.514771,817.6138916,1680.688965
856.6497803,1561.681152,836.8068848,1564.161499,856.6497803,1586.484863,807.0424805,1591.445557,836.8068848,1616.249268,792.1602783,1633.611816,851.6890869,1536.877441,821.9246826,1551.759644,772.3173218,1561.681152,762.395874,1601.367065,883.9338379,1556.720459,864.0908813,1611.288452,881.4534912,1631.13147,816.9639282,1680.73877
855.3213501,1561.297852,837.8381348,1563.79541,857.8189087,1581.278687,807.8670044,1586.273804,837.8381348,1613.747437,790.3837891,1628.733032,852.8237305,1533.824341,820.3549805,1551.307495,772.9006348,1561.297852,760.4126587,1601.259399,880.2973022,1551.307495,867.8093262,1606.254639,882.7949219,1631.230591,817.8573608,1678.684937
853.6693726,1558.139893,836.0543213,1563.172729,858.7022705,1578.271362,805.8570557,1583.304199,838.5707397,1613.501465,793.2749023,1628.600098,846.1200562,1527.942627,823.4721069,1553.107056,780.692688,1555.623413,760.5612183,1600.919312,881.3501587,1548.074097,873.8008423,1595.886475,883.8665771,1631.116577,818.43927,1676.412354
852.6071777,1553.372437,832.0145264,1558.52063,855.1812134,1573.965088,806.2736816,1584.261475,839.7367554,1607.428223,793.4032593,1625.446777,839.7367554,1522.483521,826.866333,1553.372437,785.6810303,1543.076172,762.5142822,1599.705933,880.9220581,1545.650269,883.4960938,1576.539185,883.4960938,1630.594971,819.144104,1666.63208
