point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y,point5_x,point5_y,point6_x,point6_y,point7_x,point7_y,point8_x,point8_y,point9_x,point9_y,point10_x,point10_y,point11_x,point11_y,point12_x,point12_y,point13_x,point13_y,point14_x,point14_y
817.0584106,739.1381226,826.2052612,752.8583984,826.2052612,727.7045288,862.7927856,757.4318237,867.3662109,725.4177856,922.2474976,750.5717163,798.7646484,755.1451416,833.0654297,780.2990112,835.3521729,780.2990112,922.2474976,798.5927734,791.90448,723.1310425,819.3450928,711.6974487,887.9467163,697.9771729,942.8279419,713.9841919
814.1004028,740.2210693,822.5938721,752.1119995,822.5938721,728.3302002,861.6639404,757.2080688,863.3626099,726.6315308,917.7209473,750.413269,798.8121338,755.5093994,834.4847412,780.9898071,834.4847412,780.9898071,924.5157471,796.2780762,790.3186035,724.9328003,810.7030029,711.3432617,887.1444092,687.5614624,933.0092163,714.7406006
813.7038574,742.4123535,822.2006226,754.3078003,818.8019409,732.2163086,859.5863037,757.706543,857.8869629,725.4188843,913.9654541,747.510437,800.1090698,757.706543,834.0960693,781.4973755,834.0960693,781.4973755,924.161499,796.7915039,786.5142822,727.1182251,805.2071533,718.621521,886.7758789,688.0332031,924.161499,713.5234375
809.9330444,745.0045166,820.1923828,755.263855,815.0627441,733.0352173,857.8101196,756.9737549,854.3903198,726.1956177,910.8168945,746.7144165,797.9637451,758.6836548,833.871582,779.2023926,833.871582,780.9122925,924.4960938,798.0112915,784.2846069,729.6154175,799.673645,721.065979,885.168457,686.868042,917.6564941,710.8065796
808.8862915,744.7047119,818.2554321,755.9476929,816.3815918,733.461731,855.7319946,759.6953125,851.984375,727.84021,910.0730591,746.5785522,793.8956299,763.4429932,833.2460327,795.2980957,833.2460327,795.2980957,923.1898193,797.171875,782.6526489,731.5878906,797.6433105,722.21875,885.7132568,699.7327881,910.0730591,709.1019287
805.1860962,746.3656006,815.9478149,757.1273193,813.7954712,733.4515381,854.6900024,761.4320068,850.3853149,726.9945068,906.3462524,746.3656006,790.1196899,765.7366943,824.5571899,802.3265381,826.7095337,802.3265381,923.5650024,795.8695068,779.3579712,731.2991943,796.5767212,720.5374756,886.9751587,696.8616943,906.3462524,707.6234131
803.578125,746.6116943,814.2753906,759.4483643,812.1359253,733.7749634,852.7855225,761.5878296,846.3671875,727.3565674,906.2718506,746.6116943,784.3230591,770.1456299,820.6937256,806.5163574,822.8331909,806.5163574,925.5269165,795.8190918,775.7652588,731.635498,797.15979,720.9382324,887.0167847,697.4042358,904.1323853,708.1015015
800.9119263,748.2623901,811.3995361,760.8475342,809.302002,735.6771851,851.2525635,762.9450684,844.9599609,731.4821777,905.788269,746.164856,784.1317139,775.5302124,821.887207,813.2857056,823.9847412,815.3832397,924.6660156,794.407959,773.644043,737.7747192,798.8143921,720.9945068,880.6179199,695.8242188,903.6907349,708.4093628
799.65448,753.5131836,810.9058228,767.0147705,808.6555176,740.0115967,849.1602173,767.0147705,842.4094238,737.7613525,900.9162598,746.7623901,781.6524048,780.5162964,819.9068604,825.5215454,819.9068604,825.5215454,923.4188232,796.2681274,772.6513672,742.2619019,797.4042358,719.7592773,880.6638794,701.7572021,903.1665039,708.5079956
794.7765503,761.5219116,805.5812378,772.3265991,805.5812378,746.3953247,844.4780884,776.6484375,837.9953003,742.0734253,898.5015869,750.7172241,777.4890137,783.1312866,816.3859253,826.3500366,816.3859253,826.3500366,922.2719116,796.0969238,766.6843262,748.5562744,796.9375,720.4640503,868.2484131,707.4984131,900.6624756,707.4984131
790.0300293,765.5599976,801.8425293,777.3724976,799.4800415,751.3850098,842.0050049,779.7349854,837.2800293,741.9349976,893.9800415,751.3850098,773.4924927,784.4599609,816.0175171,826.9849854,816.0175171,826.9849854,919.9675293,793.9099731,761.6799927,751.3850098,797.1174927,720.6724854,842.0050049,704.1349487,901.0675659,706.4974976
788.0177002,765.357666,799.3504028,776.6903687,799.3504028,747.2254028,840.1480713,778.9569092,833.3484497,742.6923218,892.2783813,749.4919434,774.4185181,785.7565308,774.4185181,785.7565308,815.2161865,826.5541992,917.2103271,792.5561523,758.5527344,751.7584839,797.0838623,722.2935181,819.7492065,701.8946533,899.0780029,708.6942749
786.7700195,765.8724976,799.2075195,778.3099976,799.2075195,748.4599609,836.5200195,778.3099976,829.0574951,740.9974976,891.2450562,748.4599609,771.8450317,788.2600098,816.6199951,825.5725098,816.6199951,828.0599976,918.6075439,793.2349854,756.9199829,750.9475098,799.2075195,721.0974731,806.6700439,711.1474609,901.1950073,706.1724854
783.8498535,766.5317383,798.4193726,776.244812,798.4193726,744.6774902,834.8432617,776.244812,827.5584717,742.2492065,888.2648315,747.1057129,769.2803345,790.8143311,815.4171753,827.2381592,815.4171753,827.2381592,914.975647,788.3860474,754.7108154,751.9622192,791.1346436,713.1101685,791.1346436,713.1101685,900.4061279,708.2536011
780.9541626,766.6239014,794.3630371,777.7979126,792.1282349,746.5106201,832.3547974,775.5631104,825.6503906,742.0409546,888.2250366,746.5106201,763.0756836,793.4415894,816.7111206,826.9637451,816.7111206,826.9637451,901.6339111,791.2067871,751.9016724,748.7454224,798.8326416,721.9276733,780.9541626,710.7536621,899.3991089,706.2839966
779.1968994,764.7266235,790.4885254,776.0181885,788.2301636,746.6600342,828.8799438,776.0181885,824.3632813,742.1433716,885.3379517,748.918335,761.1303711,791.826416,785.9718628,785.0514526,815.3300171,827.9595337,892.112915,796.3430786,749.8387451,748.918335,797.2634888,721.8185425,783.713562,703.7519531,901.1461792,708.2686157
777.7235107,764.5720215,788.8001099,775.6486206,786.5847778,749.0646973,826.4606934,777.8639526,822.0300293,742.4187012,881.8438721,749.0646973,760.0008545,793.3712158,771.0775146,795.5865479,817.5993652,826.6011353,881.8438721,800.0172119,748.9242554,751.2800293,797.661438,720.2654419,784.3694458,702.5428467,899.5664673,706.9735107
776.2589722,764.8000488,787.2381592,775.7792969,785.0423584,749.4291382,826.7633667,777.9750977,822.3716431,742.8416138,879.463562,751.625,758.6921997,793.3460083,765.2797852,797.7376709,815.7841187,828.4794922,875.0718994,802.1293945,747.7130127,751.625,798.2174072,720.8831787,785.0423584,703.3164673,899.2261353,709.9039917
