point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y,point5_x,point5_y,point6_x,point6_y,point7_x,point7_y,point8_x,point8_y,point9_x,point9_y,point10_x,point10_y,point11_x,point11_y,point12_x,point12_y,point13_x,point13_y,point14_x,point14_y
2101.86084,1356.49707,2096.481201,1375.32605,2118,1361.876709,2104.550781,1410.294189,2139.518799,1394.155029,2144.898438,1445.262329,2069.58252,1348.42749,2083.031982,1372.63623,2042.684082,1399.53479,2104.550781,1485.610107,2120.689941,1332.28833,2120.689941,1326.908691,2187.936279,1380.705811,2174.487061,1426.43335
2096.226807,1350.722412,2090.912598,1369.32251,2114.827148,1356.036743,2101.54126,1403.865723,2133.427246,1385.265503,2141.398682,1435.751709,2069.655273,1345.407959,2082.941162,1371.979736,2040.426392,1398.551392,2104.198486,1480.923584,2117.484375,1329.464966,2117.484375,1326.807861,2183.913574,1382.608398,2175.941895,1425.123047
2095.981689,1344.092529,2090.852539,1364.609253,2113.933838,1351.786255,2101.11084,1397.94873,2137.014893,1382.561279,2137.014893,1431.28833,2072.900391,1338.963379,2042.125488,1397.94873,2042.125488,1397.94873,2101.11084,1469.756958,2113.933838,1318.446777,2119.062988,1323.575928,2165.225342,1362.044678,2175.483643,1426.15918
2094.558105,1335.750366,2086.513428,1353.850708,2112.658447,1343.794922,2096.569336,1392.062622,2134.781006,1377.984497,2138.803467,1428.263306,2072.435303,1331.728027,2080.47998,1353.850708,2040.256958,1398.096069,2092.546875,1452.397217,2112.658447,1313.627686,2118.691895,1323.683472,2160.926025,1343.794922,2175.00415,1426.252197
2094.776611,1328.899292,2085.337646,1343.057861,2111.294922,1338.338379,2092.416748,1383.173828,2132.532715,1371.375,2132.532715,1423.289795,2073.538818,1321.820068,2066.459473,1333.618774,2040.502075,1399.692139,2085.337646,1435.088623,2116.014404,1307.661377,2118.374268,1324.17981,2163.209717,1333.618774,2175.008545,1425.649536
2095.244141,1324.704834,2086.223145,1340.491699,2113.286377,1333.725952,2095.244141,1381.086304,2131.328369,1365.299561,2126.817871,1417.170532,2070.436279,1313.428589,2065.925781,1326.960083,2038.862793,1399.128418,2077.202148,1423.936279,2115.541504,1299.896973,2117.796875,1324.704834,2160.646729,1315.683838,2176.433594,1423.936279
2091.552002,1321.564819,2086.952637,1337.66272,2112.249268,1330.76355,2093.851807,1376.757568,2130.646973,1360.659668,2123.747803,1413.552734,2063.955566,1310.066284,2054.756836,1314.665649,2040.958618,1399.754639,2077.753906,1420.451904,2112.249268,1296.268066,2119.148438,1323.864502,2155.943604,1310.066284,2174.341309,1420.451904
2092.769531,1314.994995,2083.825684,1332.882568,2110.656982,1326.174683,2092.769531,1366.421631,2128.544434,1353.005981,2128.544434,1406.668457,2063.702148,1301.579468,2054.758545,1310.523193,2041.342896,1397.724731,2077.11792,1420.084106,2112.892822,1292.63562,2119.600586,1323.938721,2155.375732,1306.05127,2171.0271,1420.084106
2090.814697,1308.273315,2079.842773,1325.828491,2108.369873,1317.050903,2088.620361,1360.938843,2125.925049,1349.966919,2123.730713,1402.632324,2057.898926,1297.301392,2053.51001,1308.273315,2051.315674,1385.077148,2077.648438,1420.1875,2112.758789,1288.523804,2119.341797,1317.050903,2156.646484,1306.078979,2163.229736,1407.021118
2088.66626,1303.267456,2079.467285,1321.665039,2104.76416,1312.466309,2086.366455,1358.460327,2123.161621,1346.961792,2118.562256,1397.555298,2056.470215,1291.768921,2054.170654,1307.866821,2040.372437,1349.261475,2077.167725,1418.252563,2109.363525,1284.869873,2118.562256,1298.667969,2157.657227,1305.567139,2159.957031,1395.255615
2085.397949,1296.710205,2075.755371,1315.995361,2102.272461,1306.352783,2085.397949,1352.155029,2123.968262,1340.101807,2119.146973,1390.725342,2054.05957,1287.067627,2056.470215,1308.763428,2027.54248,1342.512451,2078.166016,1419.653076,2111.915039,1282.246338,2111.915039,1284.656982,2155.306641,1306.352783,2157.717285,1381.082764
2077.095459,1291.501465,2071.942383,1312.113525,2097.70752,1301.807495,2079.671875,1345.60791,2120.895996,1330.148926,2120.895996,1384.255371,2046.17749,1283.771973,2053.906982,1309.536987,2020.412476,1340.454956,2077.095459,1420.326416,2100.283936,1273.466064,2102.860352,1273.466064,2156.966797,1304.384033,2154.390381,1361.066895
2071.822998,1287.270264,2066.464355,1311.384766,2090.578857,1297.987915,2079.861084,1343.537476,2109.334473,1319.422974,2120.052002,1375.690186,2036.990967,1284.590942,2053.067383,1308.705444,2018.235229,1343.537476,2077.181885,1418.560425,2085.219971,1257.796997,2082.540527,1257.796997,2157.563477,1306.026001,2146.845947,1348.89624
2062.2229,1285.017822,2059.903076,1305.896362,2083.101318,1287.337646,2076.141846,1336.054077,2108.619385,1319.815308,2115.578857,1368.531738,2032.065063,1282.697998,2052.943604,1308.216187,2015.826172,1340.693726,2078.46167,1412.608521,2080.781494,1257.179932,2080.781494,1257.179932,2157.335938,1303.576538,2143.416748,1349.973022
