rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
155.0,161.0,124.0,153.0,156.0,138.0,140.0,123.0,140.0,168.0,164.0,116.0,155.0,130.0,139.0,146.0
155.0,161.0,124.0,153.0,156.0,138.0,140.0,123.0,140.0,168.0,164.0,116.0,155.0,130.0,139.0,146.0
155.0,161.0,124.0,153.0,156.0,138.0,140.0,123.0,140.0,168.0,164.0,116.0,155.0,130.0,139.0,146.0
155.0,161.0,124.0,153.0,156.0,138.0,140.0,123.0,140.0,168.0,164.0,116.0,155.0,130.0,139.0,146.0
155.0,161.0,124.0,153.0,156.0,138.0,140.0,123.0,140.0,168.0,164.0,116.0,155.0,130.0,139.0,146.0
155.0,161.0,124.0,153.0,156.0,138.0,140.0,123.0,140.0,168.0,164.0,116.0,155.0,130.0,139.0,146.0
155.0,160.0,124.0,153.0,156.0,138.0,140.0,123.0,140.0,168.0,164.0,116.0,155.0,130.0,139.0,146.0
155.0,160.0,124.0,153.0,156.0,138.0,140.0,123.0,140.0,168.0,164.0,116.0,155.0,124.0,139.0,146.0
155.0,160.0,124.0,153.0,156.0,138.0,140.0,123.0,140.0,168.0,164.0,116.0,155.0,124.0,139.0,145.0
155.0,160.0,124.0,146.0,156.0,138.0,140.0,123.0,140.0,168.0,164.0,116.0,155.0,123.0,139.0,145.0
155.0,160.0,124.0,146.0,156.0,138.0,147.0,116.0,140.0,168.0,164.0,116.0,155.0,123.0,139.0,139.0
155.0,160.0,124.0,146.0,156.0,138.0,147.0,116.0,140.0,168.0,164.0,116.0,155.0,123.0,139.0,139.0
155.0,160.0,124.0,146.0,156.0,138.0,147.0,116.0,140.0,168.0,164.0,116.0,155.0,123.0,139.0,139.0
148.0,153.0,124.0,145.0,156.0,131.0,147.0,116.0,140.0,168.0,164.0,116.0,155.0,123.0,139.0,138.0
148.0,153.0,124.0,139.0,156.0,131.0,147.0,116.0,140.0,168.0,164.0,116.0,155.0,123.0,139.0,138.0
147.0,153.0,124.0,138.0,156.0,130.0,140.0,116.0,139.0,161.0,163.0,108.0,155.0,116.0,139.0,138.0
148.0,146.0,131.0,138.0,156.0,123.0,140.0,116.0,139.0,154.0,163.0,101.0,155.0,116.0,139.0,131.0
155.0,138.0,131.0,131.0,156.0,123.0,147.0,108.0,139.0,153.0,163.0,101.0,155.0,115.0,140.0,131.0
155.0,138.0,131.0,131.0,156.0,116.0,140.0,108.0,132.0,153.0,163.0,101.0,155.0,108.0,139.0,131.0
155.0,138.0,124.0,131.0,156.0,116.0,140.0,108.0,132.0,153.0,155.0,93.0,148.0,108.0,140.0,131.0
155.0,138.0,131.0,124.0,156.0,108.0,140.0,108.0,139.0,153.0,156.0,93.0,148.0,101.0,140.0,124.0
155.0,131.0,131.0,123.0,163.0,108.0,140.0,101.0,139.0,146.0,163.0,86.0,155.0,94.0,140.0,123.0
155.0,130.0,131.0,116.0,163.0,101.0,147.0,93.0,139.0,138.0,163.0,86.0,155.0,93.0,147.0,116.0
155.0,123.0,132.0,115.0,163.0,101.0,147.0,93.0,140.0,138.0,163.0,85.0,155.0,93.0,147.0,109.0
155.0,123.0,132.0,115.0,163.0,101.0,147.0,93.0,140.0,138.0,164.0,86.0,155.0,93.0,147.0,109.0
155.0,116.0,132.0,108.0,164.0,94.0,147.0,93.0,140.0,131.0,163.0,79.0,156.0,93.0,147.0,108.0
156.0,116.0,139.0,101.0,164.0,93.0,148.0,86.0,140.0,123.0,164.0,78.0,163.0,86.0,148.0,101.0
156.0,116.0,139.0,101.0,164.0,93.0,155.0,85.0,140.0,123.0,171.0,71.0,163.0,86.0,148.0,101.0
156.0,115.0,139.0,101.0,164.0,93.0,155.0,78.0,147.0,123.0,171.0,71.0,163.0,85.0,148.0,101.0
156.0,109.0,139.0,101.0,164.0,93.0,155.0,78.0,147.0,123.0,171.0,71.0,163.0,85.0,148.0,101.0
156.0,108.0,139.0,101.0,164.0,93.0,155.0,78.0,147.0,123.0,171.0,71.0,163.0,85.0,148.0,101.0
156.0,108.0,140.0,101.0,164.0,86.0,155.0,78.0,147.0,123.0,171.0,71.0,163.0,78.0,148.0,100.0
156.0,108.0,140.0,101.0,164.0,86.0,155.0,78.0,147.0,116.0,171.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,164.0,86.0,155.0,78.0,147.0,116.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,100.0,164.0,86.0,155.0,78.0,147.0,116.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,100.0,164.0,86.0,155.0,78.0,147.0,116.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,139.0,101.0,164.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,78.0,147.0,123.0,172.0,71.0,163.0,78.0,148.0,94.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,71.0,147.0,123.0,179.0,71.0,164.0,78.0,148.0,93.0
156.0,108.0,140.0,101.0,171.0,86.0,155.0,71.0,147.0,116.0,179.0,71.0,164.0,78.0,148.0,93.0
156.0,108.0,140.0,100.0,171.0,86.0,156.0,71.0,147.0,116.0,179.0,71.0,164.0,71.0,148.0,93.0
156.0,101.0,140.0,94.0,171.0,85.0,156.0,71.0,147.0,116.0,179.0,71.0,164.0,71.0,148.0,93.0
156.0,101.0,140.0,93.0,171.0,85.0,156.0,71.0,140.0,108.0,180.0,64.0,164.0,71.0,148.0,93.0
156.0,101.0,140.0,86.0,171.0,86.0,163.0,64.0,140.0,108.0,180.0,64.0,171.0,71.0,148.0,86.0
156.0,101.0,147.0,79.0,172.0,86.0,164.0,70.0,140.0,101.0,187.0,71.0,172.0,71.0,155.0,86.0
156.0,101.0,147.0,71.0,172.0,86.0,171.0,63.0,140.0,94.0,188.0,71.0,179.0,71.0,156.0,78.0
163.0,94.0,147.0,78.0,179.0,85.0,172.0,63.0,147.0,94.0,188.0,71.0,179.0,71.0,156.0,78.0
163.0,94.0,147.0,78.0,179.0,85.0,172.0,63.0,147.0,94.0,195.0,71.0,179.0,71.0,156.0,78.0
163.0,94.0,148.0,78.0,180.0,79.0,179.0,63.0,147.0,93.0,195.0,71.0,180.0,71.0,156.0,78.0
164.0,94.0,148.0,78.0,187.0,78.0,179.0,63.0,147.0,93.0,196.0,64.0,180.0,71.0,163.0,78.0
171.0,93.0,155.0,78.0,188.0,78.0,179.0,63.0,148.0,94.0,203.0,64.0,187.0,70.0,164.0,78.0
171.0,93.0,155.0,78.0,188.0,78.0,180.0,63.0,148.0,94.0,203.0,63.0,187.0,70.0,164.0,78.0
172.0,93.0,156.0,78.0,188.0,78.0,180.0,63.0,148.0,94.0,203.0,63.0,188.0,64.0,171.0,78.0
172.0,94.0,156.0,78.0,188.0,78.0,180.0,63.0,155.0,101.0,203.0,63.0,188.0,64.0,171.0,78.0
179.0,93.0,156.0,78.0,195.0,78.0,180.0,63.0,156.0,101.0,204.0,63.0,188.0,63.0,171.0,78.0
179.0,93.0,156.0,78.0,195.0,78.0,180.0,63.0,155.0,94.0,204.0,63.0,188.0,63.0,171.0,78.0
179.0,93.0,156.0,78.0,195.0,78.0,180.0,63.0,156.0,93.0,204.0,63.0,188.0,63.0,172.0,78.0
180.0,93.0,163.0,71.0,196.0,78.0,187.0,56.0,156.0,93.0,211.0,63.0,195.0,63.0,172.0,78.0
187.0,86.0,163.0,71.0,196.0,78.0,187.0,56.0,163.0,93.0,211.0,63.0,195.0,63.0,172.0,78.0
187.0,86.0,163.0,71.0,196.0,78.0,187.0,56.0,163.0,93.0,211.0,63.0,195.0,63.0,172.0,78.0
187.0,86.0,164.0,64.0,196.0,78.0,188.0,56.0,164.0,93.0,212.0,63.0,196.0,63.0,172.0,71.0
180.0,86.0,164.0,63.0,196.0,78.0,195.0,56.0,163.0,86.0,212.0,63.0,196.0,64.0,179.0,71.0
187.0,86.0,179.0,56.0,203.0,78.0,203.0,63.0,164.0,78.0,219.0,71.0,204.0,71.0,180.0,70.0
187.0,86.0,179.0,56.0,203.0,78.0,211.0,63.0,171.0,78.0,219.0,78.0,211.0,71.0,187.0,70.0
188.0,86.0,180.0,56.0,204.0,85.0,211.0,63.0,172.0,78.0,220.0,78.0,212.0,71.0,187.0,71.0
195.0,86.0,180.0,63.0,211.0,79.0,212.0,63.0,172.0,78.0,228.0,71.0,212.0,71.0,188.0,71.0
195.0,86.0,180.0,63.0,211.0,85.0,212.0,63.0,172.0,78.0,228.0,71.0,219.0,71.0,195.0,71.0
195.0,86.0,187.0,63.0,212.0,86.0,219.0,63.0,179.0,78.0,235.0,71.0,220.0,71.0,195.0,71.0
196.0,86.0,188.0,63.0,220.0,78.0,219.0,56.0,179.0,78.0,236.0,70.0,227.0,71.0,203.0,71.0
204.0,86.0,195.0,63.0,227.0,78.0,220.0,56.0,180.0,78.0,243.0,63.0,227.0,70.0,203.0,71.0
211.0,86.0,196.0,63.0,228.0,78.0,227.0,56.0,187.0,78.0,244.0,64.0,228.0,64.0,204.0,71.0
211.0,86.0,196.0,63.0,228.0,78.0,227.0,56.0,187.0,78.0,244.0,64.0,228.0,64.0,204.0,71.0
211.0,79.0,204.0,56.0,228.0,79.0,228.0,56.0,188.0,78.0,251.0,71.0,235.0,70.0,211.0,70.0
212.0,78.0,211.0,56.0,235.0,78.0,235.0,56.0,196.0,78.0,252.0,71.0,236.0,63.0,212.0,63.0
219.0,78.0,212.0,56.0,236.0,78.0,236.0,56.0,203.0,78.0,259.0,70.0,243.0,70.0,219.0,63.0
220.0,79.0,212.0,56.0,243.0,78.0,243.0,56.0,204.0,78.0,259.0,71.0,244.0,71.0,220.0,63.0
227.0,79.0,219.0,56.0,243.0,78.0,243.0,56.0,204.0,78.0,260.0,71.0,251.0,71.0,227.0,63.0
227.0,79.0,220.0,56.0,244.0,79.0,244.0,56.0,204.0,78.0,267.0,71.0,251.0,70.0,227.0,63.0
227.0,79.0,220.0,56.0,251.0,78.0,251.0,56.0,211.0,78.0,267.0,70.0,252.0,63.0,228.0,63.0
228.0,79.0,227.0,56.0,252.0,78.0,252.0,56.0,211.0,78.0,268.0,71.0,259.0,64.0,235.0,63.0
235.0,78.0,228.0,56.0,252.0,78.0,252.0,56.0,212.0,78.0,275.0,64.0,259.0,63.0,235.0,63.0
236.0,79.0,235.0,56.0,260.0,71.0,259.0,56.0,219.0,78.0,275.0,63.0,260.0,63.0,236.0,63.0
243.0,79.0,236.0,56.0,260.0,78.0,260.0,56.0,220.0,78.0,276.0,63.0,267.0,63.0,243.0,64.0
243.0,79.0,236.0,56.0,260.0,78.0,260.0,56.0,220.0,78.0,276.0,63.0,267.0,63.0,243.0,63.0
243.0,78.0,236.0,56.0,267.0,71.0,267.0,56.0,227.0,78.0,283.0,64.0,268.0,63.0,243.0,63.0
244.0,78.0,243.0,56.0,268.0,71.0,268.0,56.0,228.0,78.0,284.0,64.0,268.0,63.0,244.0,63.0
251.0,78.0,244.0,56.0,268.0,78.0,275.0,56.0,235.0,78.0,284.0,71.0,275.0,63.0,251.0,63.0
251.0,78.0,244.0,56.0,275.0,71.0,275.0,56.0,235.0,78.0,291.0,63.0,275.0,63.0,252.0,63.0
252.0,78.0,244.0,56.0,275.0,71.0,275.0,56.0,236.0,78.0,291.0,63.0,276.0,63.0,252.0,63.0
252.0,78.0,251.0,56.0,276.0,71.0,275.0,56.0,236.0,78.0,292.0,64.0,276.0,63.0,252.0,63.0
259.0,78.0,251.0,56.0,275.0,78.0,276.0,56.0,236.0,78.0,292.0,70.0,276.0,63.0,259.0,63.0
259.0,78.0,251.0,56.0,275.0,78.0,275.0,56.0,243.0,78.0,292.0,70.0,276.0,64.0,259.0,63.0
259.0,78.0,252.0,56.0,276.0,78.0,276.0,56.0,243.0,78.0,292.0,71.0,283.0,71.0,259.0,63.0
260.0,78.0,259.0,56.0,276.0,85.0,283.0,56.0,243.0,78.0,292.0,71.0,283.0,70.0,260.0,64.0
260.0,78.0,259.0,56.0,283.0,78.0,283.0,56.0,244.0,78.0,299.0,70.0,284.0,64.0,260.0,64.0
