rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
123.0,281.0,147.0,288.0,123.0,318.0,140.0,318.0,132.0,266.0,139.0,341.0,132.0,326.0,132.0,296.0
123.0,288.0,140.0,288.0,124.0,326.0,140.0,326.0,132.0,273.0,132.0,341.0,132.0,326.0,132.0,296.0
123.0,289.0,147.0,303.0,124.0,326.0,140.0,326.0,132.0,274.0,132.0,348.0,132.0,333.0,132.0,303.0
123.0,296.0,147.0,303.0,124.0,326.0,140.0,333.0,139.0,281.0,132.0,348.0,132.0,333.0,132.0,303.0
124.0,296.0,147.0,303.0,123.0,333.0,140.0,333.0,139.0,281.0,132.0,349.0,131.0,340.0,132.0,310.0
124.0,296.0,147.0,303.0,123.0,334.0,140.0,334.0,139.0,281.0,131.0,356.0,131.0,341.0,132.0,311.0
123.0,303.0,147.0,303.0,123.0,340.0,140.0,340.0,139.0,288.0,131.0,356.0,131.0,341.0,132.0,311.0
116.0,303.0,140.0,304.0,123.0,341.0,140.0,341.0,132.0,288.0,131.0,363.0,131.0,348.0,131.0,318.0
116.0,310.0,140.0,311.0,124.0,341.0,140.0,348.0,132.0,288.0,132.0,363.0,131.0,348.0,131.0,318.0
116.0,311.0,140.0,311.0,123.0,348.0,140.0,348.0,132.0,289.0,131.0,370.0,131.0,349.0,131.0,319.0
123.0,311.0,147.0,318.0,123.0,348.0,140.0,348.0,132.0,296.0,132.0,371.0,131.0,356.0,132.0,326.0
123.0,311.0,147.0,318.0,123.0,349.0,140.0,348.0,132.0,296.0,139.0,371.0,132.0,356.0,132.0,326.0
123.0,318.0,147.0,318.0,124.0,355.0,140.0,349.0,132.0,296.0,139.0,371.0,132.0,356.0,132.0,326.0
123.0,318.0,147.0,325.0,124.0,356.0,147.0,356.0,132.0,303.0,139.0,371.0,132.0,356.0,132.0,326.0
124.0,318.0,147.0,326.0,124.0,356.0,147.0,356.0,132.0,303.0,139.0,378.0,139.0,363.0,132.0,333.0
124.0,326.0,147.0,333.0,131.0,363.0,147.0,356.0,132.0,311.0,140.0,378.0,139.0,363.0,132.0,333.0
