rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
436.0,371.0,459.0,356.0,460.0,393.0,476.0,378.0,427.0,356.0,476.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,459.0,355.0,460.0,393.0,476.0,378.0,428.0,355.0,476.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,459.0,355.0,460.0,393.0,476.0,378.0,428.0,355.0,476.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,459.0,355.0,460.0,393.0,476.0,378.0,428.0,356.0,476.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,452.0,348.0,460.0,393.0,476.0,378.0,428.0,355.0,475.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,452.0,348.0,460.0,393.0,476.0,378.0,428.0,355.0,475.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,452.0,349.0,460.0,393.0,476.0,378.0,428.0,356.0,475.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,452.0,349.0,460.0,393.0,476.0,378.0,428.0,356.0,475.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,452.0,349.0,460.0,393.0,476.0,378.0,428.0,356.0,476.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,452.0,349.0,460.0,393.0,476.0,378.0,428.0,356.0,476.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,452.0,349.0,467.0,393.0,476.0,378.0,428.0,356.0,476.0,401.0,468.0,386.0,459.0,371.0
436.0,371.0,452.0,348.0,467.0,393.0,476.0,378.0,428.0,356.0,476.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,452.0,348.0,460.0,386.0,476.0,378.0,428.0,356.0,476.0,401.0,468.0,386.0,459.0,371.0
436.0,371.0,452.0,348.0,467.0,386.0,476.0,378.0,428.0,356.0,476.0,401.0,468.0,386.0,459.0,370.0
436.0,371.0,452.0,348.0,460.0,386.0,476.0,378.0,428.0,356.0,476.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,451.0,348.0,460.0,386.0,476.0,378.0,428.0,356.0,476.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,452.0,349.0,460.0,386.0,476.0,378.0,428.0,356.0,475.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,452.0,349.0,460.0,386.0,476.0,378.0,428.0,356.0,475.0,401.0,468.0,386.0,452.0,371.0
436.0,371.0,452.0,349.0,467.0,386.0,476.0,371.0,428.0,356.0,476.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,452.0,349.0,467.0,386.0,476.0,371.0,428.0,356.0,476.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,452.0,349.0,467.0,386.0,476.0,378.0,428.0,356.0,476.0,401.0,468.0,386.0,452.0,370.0
436.0,371.0,452.0,349.0,467.0,386.0,476.0,371.0,428.0,356.0,476.0,401.0,475.0,385.0,452.0,370.0
436.0,371.0,452.0,348.0,467.0,386.0,476.0,371.0,428.0,356.0,484.0,386.0,475.0,378.0,452.0,364.0
436.0,371.0,452.0,348.0,467.0,386.0,476.0,371.0,428.0,356.0,484.0,386.0,475.0,378.0,452.0,364.0
444.0,378.0,451.0,348.0,467.0,386.0,483.0,371.0,428.0,356.0,484.0,386.0,475.0,378.0,452.0,364.0
444.0,378.0,451.0,348.0,468.0,386.0,483.0,371.0,428.0,356.0,484.0,386.0,476.0,378.0,452.0,364.0
444.0,378.0,451.0,348.0,468.0,386.0,483.0,371.0,428.0,356.0,484.0,386.0,476.0,378.0,452.0,363.0
451.0,378.0,451.0,348.0,468.0,386.0,476.0,363.0,428.0,356.0,484.0,386.0,476.0,378.0,452.0,363.0
444.0,378.0,451.0,348.0,468.0,386.0,476.0,363.0,428.0,356.0,484.0,386.0,476.0,378.0,452.0,363.0
436.0,371.0,451.0,348.0,468.0,386.0,476.0,363.0,428.0,356.0,484.0,386.0,476.0,378.0,452.0,363.0
444.0,378.0,451.0,349.0,468.0,386.0,483.0,371.0,428.0,356.0,491.0,386.0,476.0,378.0,452.0,364.0
444.0,378.0,451.0,349.0,468.0,386.0,483.0,370.0,428.0,356.0,491.0,385.0,476.0,378.0,452.0,364.0
444.0,378.0,451.0,349.0,468.0,386.0,483.0,370.0,428.0,356.0,492.0,379.0,476.0,378.0,452.0,364.0
444.0,378.0,451.0,348.0,468.0,386.0,483.0,364.0,428.0,356.0,492.0,378.0,476.0,378.0,452.0,363.0
436.0,371.0,451.0,348.0,468.0,386.0,483.0,364.0,428.0,356.0,492.0,378.0,476.0,378.0,452.0,363.0
436.0,371.0,451.0,348.0,468.0,386.0,476.0,363.0,428.0,356.0,492.0,378.0,476.0,378.0,452.0,363.0
436.0,371.0,451.0,348.0,475.0,385.0,476.0,363.0,428.0,356.0,492.0,378.0,476.0,371.0,452.0,363.0
436.0,371.0,451.0,348.0,475.0,385.0,483.0,363.0,428.0,356.0,492.0,378.0,483.0,371.0,452.0,363.0
436.0,371.0,451.0,348.0,475.0,379.0,483.0,363.0,428.0,356.0,492.0,378.0,483.0,371.0,452.0,363.0
443.0,371.0,451.0,348.0,475.0,379.0,483.0,363.0,428.0,356.0,492.0,378.0,483.0,371.0,452.0,363.0
443.0,371.0,451.0,348.0,475.0,379.0,483.0,363.0,428.0,356.0,492.0,378.0,483.0,371.0,452.0,363.0
443.0,371.0,451.0,348.0,475.0,379.0,483.0,363.0,428.0,356.0,492.0,378.0,483.0,371.0,452.0,363.0
443.0,371.0,451.0,348.0,475.0,379.0,476.0,356.0,428.0,356.0,492.0,378.0,483.0,371.0,452.0,363.0
443.0,371.0,451.0,348.0,475.0,378.0,476.0,356.0,428.0,356.0,492.0,371.0,476.0,371.0,452.0,363.0
451.0,378.0,451.0,348.0,475.0,378.0,476.0,356.0,428.0,356.0,492.0,371.0,476.0,371.0,452.0,363.0
451.0,378.0,451.0,348.0,475.0,378.0,475.0,356.0,428.0,356.0,492.0,370.0,476.0,370.0,452.0,363.0
451.0,378.0,451.0,349.0,475.0,378.0,475.0,356.0,428.0,356.0,492.0,364.0,483.0,364.0,452.0,364.0
451.0,378.0,451.0,349.0,475.0,378.0,475.0,356.0,428.0,356.0,492.0,363.0,476.0,363.0,459.0,370.0
451.0,378.0,451.0,349.0,475.0,378.0,475.0,356.0,428.0,356.0,492.0,363.0,483.0,363.0,452.0,364.0
451.0,378.0,451.0,349.0,475.0,378.0,475.0,356.0,428.0,356.0,492.0,363.0,483.0,363.0,459.0,370.0
451.0,378.0,451.0,349.0,475.0,378.0,475.0,356.0,435.0,356.0,492.0,363.0,483.0,363.0,459.0,370.0
451.0,378.0,451.0,349.0,475.0,378.0,475.0,356.0,435.0,356.0,492.0,363.0,476.0,363.0,459.0,370.0
451.0,378.0,451.0,348.0,475.0,378.0,475.0,356.0,435.0,356.0,492.0,363.0,483.0,363.0,459.0,370.0
451.0,378.0,451.0,348.0,476.0,378.0,475.0,356.0,435.0,356.0,492.0,363.0,483.0,363.0,459.0,370.0
451.0,378.0,451.0,349.0,476.0,378.0,475.0,356.0,435.0,356.0,492.0,363.0,483.0,363.0,459.0,370.0
451.0,378.0,451.0,349.0,476.0,378.0,475.0,356.0,435.0,356.0,492.0,363.0,483.0,363.0,459.0,370.0
451.0,378.0,444.0,355.0,476.0,371.0,475.0,355.0,435.0,356.0,492.0,363.0,483.0,363.0,459.0,364.0
451.0,378.0,444.0,355.0,476.0,371.0,475.0,355.0,435.0,363.0,492.0,356.0,483.0,363.0,459.0,370.0
451.0,378.0,444.0,355.0,476.0,371.0,468.0,348.0,435.0,363.0,492.0,356.0,476.0,356.0,459.0,364.0
451.0,378.0,444.0,356.0,476.0,371.0,468.0,348.0,435.0,363.0,492.0,356.0,476.0,356.0,459.0,370.0
452.0,378.0,444.0,356.0,476.0,370.0,468.0,348.0,435.0,363.0,491.0,349.0,476.0,356.0,459.0,364.0
451.0,378.0,444.0,356.0,476.0,370.0,468.0,348.0,435.0,363.0,491.0,348.0,476.0,356.0,459.0,364.0
452.0,378.0,444.0,356.0,483.0,363.0,467.0,348.0,435.0,363.0,484.0,341.0,476.0,349.0,459.0,364.0
452.0,378.0,444.0,356.0,483.0,356.0,467.0,348.0,435.0,363.0,484.0,334.0,476.0,348.0,459.0,363.0
459.0,378.0,444.0,356.0,483.0,356.0,467.0,341.0,435.0,363.0,483.0,333.0,475.0,348.0,459.0,363.0
459.0,378.0,444.0,356.0,483.0,349.0,467.0,341.0,435.0,363.0,483.0,333.0,475.0,341.0,459.0,363.0
459.0,378.0,444.0,356.0,483.0,348.0,467.0,341.0,435.0,364.0,483.0,333.0,475.0,341.0,459.0,363.0
459.0,378.0,444.0,356.0,483.0,348.0,460.0,341.0,436.0,364.0,483.0,333.0,475.0,341.0,459.0,356.0
459.0,378.0,444.0,356.0,483.0,348.0,460.0,341.0,436.0,363.0,483.0,326.0,475.0,341.0,460.0,356.0
475.0,371.0,444.0,355.0,483.0,348.0,460.0,341.0,436.0,363.0,476.0,326.0,475.0,340.0,460.0,356.0
