rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
420.0,41.0,420.0,18.0,452.0,41.0,451.0,18.0,404.0,26.0,468.0,26.0,452.0,26.0,428.0,33.0
420.0,41.0,420.0,18.0,460.0,33.0,451.0,18.0,404.0,26.0,475.0,26.0,452.0,26.0,428.0,33.0
420.0,41.0,420.0,18.0,460.0,33.0,451.0,18.0,404.0,26.0,476.0,26.0,452.0,26.0,435.0,33.0
420.0,41.0,427.0,18.0,460.0,33.0,451.0,18.0,404.0,26.0,476.0,26.0,459.0,26.0,435.0,33.0
420.0,41.0,420.0,18.0,460.0,33.0,451.0,18.0,404.0,26.0,476.0,26.0,459.0,26.0,435.0,33.0
420.0,41.0,420.0,18.0,460.0,33.0,452.0,18.0,404.0,26.0,476.0,19.0,459.0,26.0,435.0,33.0
427.0,41.0,427.0,18.0,460.0,33.0,452.0,18.0,404.0,26.0,483.0,19.0,467.0,26.0,435.0,33.0
427.0,41.0,427.0,18.0,467.0,33.0,459.0,18.0,404.0,26.0,483.0,18.0,467.0,26.0,435.0,33.0
427.0,41.0,427.0,18.0,467.0,33.0,459.0,18.0,404.0,26.0,483.0,18.0,467.0,26.0,435.0,33.0
427.0,41.0,427.0,18.0,467.0,33.0,459.0,18.0,404.0,26.0,484.0,18.0,468.0,25.0,435.0,33.0
427.0,41.0,427.0,18.0,467.0,33.0,459.0,18.0,404.0,26.0,484.0,18.0,468.0,18.0,436.0,26.0
428.0,41.0,428.0,18.0,467.0,33.0,460.0,18.0,404.0,26.0,484.0,18.0,468.0,25.0,436.0,26.0
428.0,41.0,428.0,18.0,467.0,33.0,460.0,18.0,411.0,26.0,484.0,18.0,468.0,26.0,436.0,26.0
428.0,41.0,428.0,18.0,467.0,33.0,467.0,18.0,411.0,26.0,491.0,18.0,475.0,18.0,436.0,26.0
435.0,41.0,428.0,18.0,468.0,34.0,467.0,18.0,412.0,33.0,484.0,18.0,468.0,26.0,443.0,26.0
435.0,41.0,435.0,18.0,467.0,40.0,467.0,18.0,412.0,33.0,484.0,19.0,468.0,26.0,443.0,26.0
435.0,41.0,435.0,18.0,467.0,40.0,467.0,18.0,412.0,33.0,484.0,19.0,468.0,26.0,443.0,26.0
435.0,41.0,435.0,18.0,467.0,40.0,467.0,18.0,412.0,33.0,491.0,25.0,475.0,26.0,443.0,26.0
435.0,41.0,435.0,18.0,467.0,41.0,467.0,18.0,412.0,33.0,491.0,26.0,475.0,26.0,443.0,26.0
435.0,41.0,435.0,18.0,467.0,41.0,467.0,18.0,419.0,33.0,484.0,33.0,468.0,33.0,443.0,26.0
435.0,41.0,435.0,18.0,467.0,41.0,468.0,25.0,412.0,33.0,484.0,33.0,468.0,33.0,443.0,26.0
435.0,41.0,435.0,18.0,467.0,41.0,468.0,25.0,419.0,33.0,484.0,33.0,468.0,33.0,443.0,26.0
435.0,41.0,435.0,18.0,459.0,48.0,468.0,26.0,419.0,33.0,484.0,33.0,468.0,33.0,443.0,26.0
435.0,41.0,435.0,18.0,459.0,48.0,468.0,26.0,419.0,33.0,484.0,33.0,468.0,33.0,443.0,26.0
435.0,41.0,435.0,18.0,467.0,41.0,468.0,26.0,419.0,33.0,484.0,34.0,468.0,33.0,443.0,26.0
435.0,41.0,435.0,18.0,467.0,41.0,468.0,26.0,419.0,33.0,484.0,34.0,475.0,33.0,443.0,26.0
435.0,41.0,435.0,18.0,467.0,41.0,468.0,26.0,419.0,33.0,484.0,34.0,475.0,33.0,443.0,26.0
435.0,41.0,435.0,18.0,467.0,41.0,468.0,26.0,419.0,33.0,491.0,33.0,475.0,33.0,443.0,26.0
435.0,41.0,435.0,18.0,467.0,41.0,468.0,25.0,419.0,26.0,491.0,33.0,475.0,33.0,443.0,26.0
435.0,41.0,435.0,18.0,468.0,41.0,468.0,18.0,419.0,33.0,491.0,33.0,475.0,33.0,444.0,26.0
436.0,41.0,436.0,18.0,468.0,41.0,468.0,18.0,419.0,33.0,492.0,33.0,475.0,33.0,444.0,26.0
436.0,41.0,436.0,18.0,468.0,41.0,468.0,18.0,419.0,33.0,492.0,33.0,476.0,33.0,444.0,26.0
436.0,41.0,436.0,18.0,475.0,41.0,476.0,25.0,419.0,33.0,492.0,33.0,476.0,33.0,444.0,26.0
436.0,41.0,436.0,18.0,475.0,41.0,468.0,18.0,419.0,33.0,492.0,33.0,475.0,33.0,444.0,26.0
435.0,41.0,436.0,18.0,475.0,41.0,468.0,18.0,419.0,33.0,492.0,33.0,475.0,33.0,444.0,26.0
436.0,41.0,436.0,18.0,468.0,41.0,476.0,25.0,419.0,33.0,492.0,33.0,476.0,33.0,444.0,26.0
436.0,41.0,436.0,18.0,468.0,41.0,476.0,25.0,419.0,33.0,492.0,33.0,476.0,33.0,444.0,26.0
436.0,41.0,436.0,18.0,460.0,48.0,468.0,18.0,419.0,33.0,492.0,33.0,475.0,33.0,444.0,26.0
436.0,41.0,436.0,18.0,468.0,41.0,475.0,25.0,419.0,33.0,491.0,33.0,475.0,33.0,444.0,26.0
435.0,41.0,435.0,18.0,467.0,41.0,468.0,19.0,419.0,33.0,491.0,33.0,475.0,33.0,444.0,26.0
435.0,41.0,435.0,18.0,460.0,48.0,468.0,18.0,419.0,33.0,491.0,33.0,475.0,33.0,444.0,26.0
435.0,41.0,435.0,18.0,459.0,48.0,468.0,19.0,419.0,33.0,484.0,41.0,468.0,33.0,444.0,26.0
435.0,41.0,435.0,18.0,459.0,48.0,468.0,19.0,419.0,33.0,484.0,41.0,468.0,33.0,444.0,26.0
435.0,41.0,435.0,18.0,459.0,48.0,467.0,19.0,419.0,33.0,484.0,41.0,468.0,33.0,443.0,26.0
435.0,41.0,435.0,18.0,459.0,48.0,468.0,25.0,419.0,33.0,484.0,41.0,468.0,33.0,443.0,26.0
435.0,41.0,435.0,18.0,459.0,48.0,468.0,25.0,419.0,33.0,484.0,41.0,468.0,34.0,443.0,26.0
435.0,41.0,435.0,18.0,459.0,48.0,475.0,33.0,419.0,26.0,483.0,48.0,468.0,41.0,444.0,26.0
435.0,41.0,435.0,18.0,459.0,48.0,475.0,33.0,419.0,26.0,476.0,56.0,468.0,41.0,444.0,26.0
435.0,40.0,436.0,11.0,459.0,48.0,475.0,40.0,419.0,26.0,475.0,56.0,467.0,41.0,443.0,26.0
435.0,40.0,436.0,11.0,459.0,48.0,468.0,40.0,412.0,26.0,475.0,56.0,467.0,41.0,443.0,26.0
435.0,40.0,435.0,18.0,452.0,48.0,468.0,33.0,412.0,26.0,475.0,56.0,467.0,41.0,443.0,26.0
428.0,41.0,435.0,18.0,451.0,48.0,468.0,41.0,412.0,26.0,468.0,56.0,460.0,41.0,443.0,26.0
427.0,41.0,435.0,11.0,451.0,48.0,467.0,41.0,412.0,33.0,467.0,56.0,459.0,41.0,436.0,26.0
427.0,41.0,435.0,18.0,444.0,48.0,460.0,41.0,411.0,33.0,460.0,63.0,459.0,48.0,436.0,26.0
420.0,41.0,435.0,18.0,444.0,48.0,460.0,41.0,411.0,33.0,459.0,63.0,452.0,48.0,435.0,26.0
427.0,41.0,435.0,18.0,443.0,56.0,459.0,48.0,411.0,33.0,459.0,63.0,451.0,48.0,435.0,33.0
420.0,41.0,435.0,18.0,443.0,56.0,459.0,48.0,411.0,33.0,452.0,63.0,451.0,48.0,435.0,33.0
420.0,41.0,435.0,18.0,443.0,56.0,452.0,49.0,411.0,33.0,451.0,63.0,444.0,48.0,435.0,33.0
420.0,41.0,435.0,18.0,443.0,56.0,452.0,48.0,411.0,33.0,451.0,64.0,444.0,48.0,435.0,33.0
420.0,41.0,435.0,18.0,436.0,55.0,451.0,48.0,411.0,33.0,444.0,63.0,443.0,55.0,428.0,26.0
420.0,41.0,435.0,18.0,435.0,55.0,444.0,48.0,411.0,26.0,444.0,71.0,443.0,49.0,428.0,26.0
419.0,41.0,435.0,18.0,428.0,56.0,444.0,48.0,411.0,26.0,443.0,71.0,436.0,56.0,428.0,26.0
419.0,41.0,435.0,18.0,428.0,48.0,436.0,48.0,411.0,26.0,435.0,63.0,435.0,56.0,427.0,26.0
420.0,41.0,427.0,41.0,412.0,18.0,411.0,19.0,408.75,24.0,404.0,11.0,428.0,63.0,427.0,26.0
419.0,41.0,436.0,33.0,420.0,48.0,428.0,49.0,397.71875,13.625,427.0,63.0,428.0,56.0,427.0,26.0
419.0,41.0,436.0,33.0,420.0,48.0,428.0,55.0,403.33984375,24.453125,427.0,71.0,428.0,56.0,427.0,26.0
419.0,41.0,436.0,33.0,419.0,49.0,428.0,56.0,404.04248046875,27.556640625,427.0,71.0,427.0,63.0,427.0,26.0
428.0,18.0,436.0,33.0,419.0,48.0,428.0,56.0,403.88031005859375,29.069580078125,420.0,70.0,428.0,56.0,427.0,26.0
419.0,41.0,436.0,33.0,419.0,49.0,427.0,56.0,404.2350387573242,25.258697509765625,420.0,71.0,419.0,71.0,427.0,26.0
419.0,41.0,436.0,33.0,420.0,55.0,428.0,56.0,401.9043798446655,29.782337188720703,420.0,71.0,419.0,63.0,427.0,26.0
419.0,41.0,435.0,33.0,419.0,56.0,428.0,63.0,401.8630474805832,30.097792148590088,427.0,78.0,420.0,63.0,420.0,33.0
412.0,41.0,435.0,33.0,419.0,56.0,428.0,63.0,412.0,25.0,420.0,78.0,420.0,63.0,427.0,34.0
412.0,41.0,435.0,41.0,419.0,63.0,428.0,63.0,412.0,26.0,420.0,85.0,419.0,63.0,427.0,41.0
419.0,48.0,435.0,48.0,419.0,63.0,428.0,70.0,412.0,33.0,420.0,86.0,419.0,63.0,427.0,41.0
419.0,48.0,435.0,48.0,419.0,70.0,428.0,71.0,412.0,33.0,419.0,86.0,419.0,63.0,427.0,48.0
412.0,48.0,435.0,48.0,419.0,78.0,428.0,78.0,412.0,33.0,419.0,94.0,419.0,78.0,427.0,55.0
412.0,56.0,435.0,56.0,412.0,78.0,427.0,86.0,419.0,41.0,419.0,101.0,419.0,85.0,420.0,56.0
412.0,56.0,435.0,63.0,412.0,85.0,427.0,86.0,419.0,41.0,412.0,101.0,419.0,86.0,420.0,56.0
412.0,56.0,435.0,56.0,412.0,79.0,428.0,86.0,419.0,41.0,412.0,101.0,419.0,86.0,420.0,56.0
412.0,56.0,435.0,63.0,412.0,85.0,428.0,86.0,419.0,41.0,419.0,101.0,419.0,86.0,420.0,63.0
412.0,56.0,435.0,63.0,411.0,86.0,427.0,93.0,420.0,48.0,412.0,108.0,419.0,93.0,420.0,63.0
412.0,63.0,435.0,64.0,411.0,86.0,420.0,101.0,420.0,48.0,403.0,115.0,412.0,100.0,420.0,71.0
412.0,63.0,435.0,71.0,404.0,93.0,419.0,108.0,420.0,48.0,403.0,123.0,411.0,101.0,420.0,71.0
412.0,71.0,435.0,71.0,404.0,94.0,419.0,108.0,420.0,49.0,396.0,123.0,404.0,108.0,420.0,78.0
412.0,71.0,428.0,71.0,404.0,101.0,419.0,108.0,420.0,56.0,403.0,123.0,404.0,108.0,420.0,78.0
411.0,78.0,428.0,78.0,403.0,101.0,412.0,116.0,420.0,56.0,396.0,130.0,404.0,115.0,419.0,86.0
411.0,78.0,428.0,93.0,396.0,109.0,412.0,123.0,420.0,63.0,396.0,138.0,403.0,116.0,412.0,93.0
404.0,93.0,427.0,94.0,395.0,123.0,404.0,131.0,420.0,71.0,396.0,138.0,403.0,123.0,412.0,101.0
403.0,93.0,420.0,101.0,388.0,130.0,404.0,131.0,419.0,78.0,388.0,146.0,395.0,131.0,404.0,108.0
403.0,93.0,420.0,101.0,388.0,130.0,403.0,138.0,419.0,78.0,387.0,153.0,395.0,131.0,404.0,108.0
396.0,101.0,420.0,108.0,387.0,131.0,403.0,138.0,412.0,78.0,387.0,153.0,388.0,138.0,404.0,108.0
396.0,101.0,419.0,108.0,387.0,131.0,396.0,139.0,412.0,86.0,380.0,153.0,387.0,138.0,403.0,115.0
396.0,101.0,419.0,108.0,380.0,138.0,395.0,146.0,412.0,86.0,379.0,153.0,387.0,138.0,403.0,116.0
395.0,108.0,419.0,116.0,380.0,138.0,395.0,146.0,412.0,93.0,372.0,154.0,387.0,146.0,403.0,116.0
395.0,108.0,412.0,123.0,380.0,138.0,395.0,146.0,411.0,94.0,372.0,154.0,387.0,146.0,403.0,123.0
395.0,109.0,412.0,124.0,380.0,138.0,388.0,153.0,411.0,101.0,372.0,161.0,387.0,146.0,403.0,123.0
388.0,123.0,411.0,131.0,379.0,146.0,387.0,161.0,404.0,108.0,364.0,175.0,380.0,153.0,396.0,131.0
387.0,123.0,404.0,138.0,372.0,153.0,380.0,168.0,403.0,116.0,363.0,176.0,371.0,168.0,395.0,138.0
387.0,123.0,403.0,138.0,372.0,153.0,380.0,168.0,403.0,116.0,363.0,183.0,371.0,168.0,388.0,139.0
