rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
116.0,445.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,108.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
116.0,445.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,84.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
116.0,445.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,108.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,108.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,91.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,91.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,91.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,91.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,91.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,91.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,91.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,445.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,91.0,446.0,84.0,461.0,139.0,453.0,68.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,445.0,123.0,461.0,91.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,445.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
123.0,446.0,123.0,461.0,84.0,446.0,83.0,461.0,139.0,453.0,67.0,453.0,83.0,453.0,115.0,453.0
