rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
148,363,163,341,172,371,180,348,147,340,195,363,180,356,163,356
155,371,163,341,179,371,179,348,147,341,196,356,180,356,163,356
148,371,156,341,179,371,179,348,147,341,195,363,180,363,163,356
148,371,163,348,179,371,180,355,147,341,196,363,180,363,163,356
148,371,163,348,180,371,180,356,147,341,196,363,187,363,163,363
156,378,163,348,187,371,187,356,147,348,203,363,187,363,163,363
163,378,164,348,188,371,188,356,148,348,204,363,188,363,164,363
163,378,164,348,188,371,188,356,155,348,204,363,188,363,171,363
163,378,164,348,188,371,188,356,155,348,204,363,195,363,171,363
163,378,171,348,188,371,188,356,155,348,211,363,195,363,171,363
163,378,171,348,188,371,195,356,155,348,211,363,195,363,171,363
164,378,171,348,195,371,195,356,155,349,211,356,195,363,171,364
164,378,171,348,195,371,195,356,155,349,211,356,195,363,171,364
163,378,171,348,195,371,195,356,148,356,211,363,195,363,171,364
163,378,171,349,195,378,195,356,148,356,212,363,196,363,171,370
164,379,171,356,196,378,195,356,155,356,212,363,203,363,179,371
172,386,172,356,204,378,196,356,155,363,219,363,203,363,179,371
172,386,179,356,204,378,196,363,156,370,220,363,204,371,180,371
179,386,179,363,211,379,203,363,163,371,227,364,211,371,187,378
187,393,179,363,212,378,204,363,163,371,227,363,212,371,187,378
187,393,180,363,212,378,204,363,163,378,228,363,212,371,187,378
188,393,180,363,219,378,211,363,164,378,228,363,212,371,188,378
188,393,180,363,212,379,211,363,164,378,228,363,212,371,188,378
188,393,180,363,219,378,211,363,164,378,235,363,219,371,188,378
188,393,187,363,220,378,211,363,164,378,235,363,219,371,195,378
188,393,187,363,220,378,211,363,171,378,235,363,219,371,195,378
195,393,188,363,227,371,211,356,171,378,235,363,220,363,196,378
196,393,188,363,227,371,212,356,172,378,236,356,220,363,203,371
203,393,195,363,228,371,212,356,179,378,228,348,220,363,204,371
203,393,195,363,228,371,212,356,180,378,228,348,220,356,204,371
204,386,195,363,228,371,212,356,180,378,235,348,227,356,204,371
204,386,196,363,228,371,219,356,180,378,236,348,227,356,204,371
204,386,196,356,228,371,219,355,180,378,243,348,228,356,211,371
204,386,203,356,235,371,220,356,180,378,243,349,228,356,211,371
211,386,203,356,235,371,220,356,187,378,243,349,228,356,211,371
212,386,204,356,236,371,227,356,187,378,251,356,235,356,212,371
219,386,211,356,243,371,235,356,195,378,259,356,243,356,219,371
220,386,211,363,244,371,235,356,196,378,259,356,243,363,220,371
227,386,212,363,251,371,236,356,203,378,259,348,244,356,227,371
228,386,219,363,252,364,243,348,204,378,260,348,251,356,228,371
235,385,220,363,252,370,243,349,204,378,260,348,252,356,235,371
235,386,220,363,252,370,243,349,211,378,260,348,252,356,235,371
236,386,227,363,260,371,251,355,212,378,275,356,259,356,236,371
243,386,228,363,260,371,251,356,219,378,275,356,260,363,243,371
243,385,235,363,268,371,259,356,219,378,283,356,267,363,244,371
244,385,236,363,275,371,267,356,220,378,291,356,275,363,251,371
244,385,236,363,276,371,267,356,220,378,291,356,275,363,251,371
252,386,243,363,283,363,267,355,228,378,291,348,276,356,252,371
259,385,244,363,284,363,275,348,236,378,292,348,283,356,260,371
260,386,252,363,291,363,275,349,243,378,292,348,284,356,267,371
267,386,259,356,292,370,276,356,243,371,299,349,291,356,267,371
267,386,259,356,292,371,283,356,244,371,307,356,291,363,268,371
268,386,267,356,299,371,284,356,244,371,308,363,292,363,275,371
275,386,268,363,300,371,291,356,252,378,315,363,299,363,276,371
284,386,276,356,315,378,307,356,260,371,324,363,315,363,291,371
284,386,283,356,315,371,307,356,260,371,331,363,315,363,291,371
291,386,284,356,316,371,308,356,267,371,331,363,316,363,292,371
292,386,284,363,323,371,315,356,268,371,332,363,323,363,299,371
292,386,284,363,323,371,315,356,268,371,332,363,323,363,299,371
292,386,284,363,324,371,315,356,275,371,339,363,323,363,299,371
299,393,291,363,324,378,316,356,275,371,339,363,324,364,300,371
300,393,292,363,324,378,323,363,276,378,340,363,324,370,300,371
300,393,299,363,332,378,324,363,276,378,348,363,332,371,307,371
307,386,307,363,339,378,331,363,284,378,355,363,340,370,315,371
316,386,308,363,347,371,339,356,291,378,356,363,347,363,323,371
323,386,315,363,348,371,339,356,292,378,363,356,347,363,324,371
331,386,316,363,356,371,340,356,307,378,364,356,355,363,331,371
332,386,323,363,363,371,348,356,308,378,371,356,356,363,332,371
339,386,331,356,363,371,355,356,315,378,379,363,363,363,339,371
340,386,339,356,364,378,363,356,316,378,380,364,371,364,340,371
340,386,339,356,364,378,363,356,316,378,380,364,371,364,340,371
347,386,339,363,372,379,371,363,323,378,388,364,372,371,348,371
355,393,347,363,379,378,372,363,331,378,395,364,379,371,355,378
355,386,348,363,387,378,372,363,332,378,396,363,387,370,356,371
363,393,355,363,388,378,380,356,339,378,404,363,388,364,364,371
364,393,356,363,396,371,380,356,339,378,404,363,388,363,371,371
364,393,364,363,396,378,388,363,347,378,411,363,396,370,371,378
371,386,371,363,403,378,395,363,348,378,419,363,403,370,372,371
372,386,372,363,404,386,403,363,355,371,420,364,411,371,380,378
380,393,380,363,412,386,404,363,364,371,427,364,412,371,388,378
