rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
124.0,153.0,147.0,154.0,124.0,183.0,147.0,190.0,139.0,138.0,132.0,206.0,132.0,191.0,139.0,161.0
124.0,154.0,148.0,161.0,124.0,184.0,147.0,191.0,139.0,138.0,132.0,206.0,132.0,191.0,139.0,168.0
123.0,160.0,148.0,161.0,124.0,191.0,147.0,191.0,139.0,145.0,132.0,213.0,132.0,198.0,139.0,168.0
123.0,161.0,148.0,161.0,124.0,191.0,140.0,198.0,139.0,146.0,132.0,213.0,132.0,198.0,139.0,168.0
124.0,161.0,147.0,161.0,124.0,191.0,140.0,198.0,139.0,146.0,132.0,213.0,132.0,198.0,139.0,168.0
123.0,161.0,148.0,168.0,124.0,198.0,147.0,198.0,139.0,146.0,139.0,221.0,132.0,205.0,139.0,176.0
123.0,168.0,148.0,168.0,124.0,198.0,147.0,198.0,139.0,146.0,139.0,221.0,139.0,206.0,139.0,176.0
123.0,168.0,147.0,168.0,124.0,198.0,147.0,199.0,132.0,146.0,139.0,221.0,132.0,206.0,139.0,176.0
123.0,168.0,147.0,168.0,124.0,199.0,147.0,205.0,139.0,153.0,132.0,221.0,132.0,206.0,139.0,176.0
124.0,168.0,147.0,168.0,124.0,205.0,147.0,206.0,139.0,153.0,132.0,221.0,132.0,206.0,139.0,176.0
124.0,168.0,147.0,169.0,124.0,206.0,147.0,206.0,139.0,153.0,132.0,228.0,132.0,213.0,139.0,176.0
124.0,168.0,148.0,176.0,124.0,206.0,140.0,213.0,139.0,154.0,132.0,228.0,132.0,213.0,139.0,176.0
123.0,176.0,147.0,183.0,123.0,213.0,140.0,214.0,132.0,161.0,132.0,236.0,132.0,221.0,139.0,191.0
123.0,190.0,147.0,191.0,124.0,221.0,140.0,221.0,132.0,168.0,132.0,236.0,131.0,228.0,132.0,198.0
123.0,191.0,147.0,198.0,124.0,221.0,140.0,228.0,132.0,168.0,132.0,244.0,132.0,228.0,132.0,198.0
123.0,191.0,147.0,198.0,123.0,228.0,140.0,228.0,132.0,176.0,132.0,251.0,132.0,235.0,132.0,205.0
123.0,198.0,147.0,199.0,124.0,228.0,140.0,228.0,131.0,176.0,139.0,251.0,132.0,236.0,132.0,206.0
123.0,198.0,147.0,205.0,124.0,229.0,140.0,235.0,132.0,176.0,139.0,251.0,132.0,236.0,132.0,206.0
123.0,198.0,140.0,198.0,123.0,236.0,140.0,236.0,131.0,183.0,132.0,258.0,132.0,243.0,131.0,206.0
123.0,198.0,140.0,199.0,124.0,236.0,140.0,236.0,132.0,190.0,139.0,258.0,132.0,243.0,131.0,213.0
123.0,199.0,140.0,199.0,124.0,236.0,147.0,236.0,132.0,191.0,139.0,258.0,139.0,243.0,131.0,213.0
123.0,199.0,140.0,206.0,124.0,243.0,147.0,236.0,132.0,191.0,140.0,258.0,139.0,243.0,131.0,213.0
123.0,199.0,147.0,206.0,124.0,243.0,147.0,236.0,132.0,191.0,140.0,258.0,139.0,243.0,132.0,213.0
124.0,199.0,147.0,206.0,124.0,243.0,147.0,236.0,132.0,191.0,140.0,258.0,139.0,243.0,132.0,213.0
123.0,205.0,147.0,206.0,131.0,243.0,147.0,236.0,132.0,191.0,140.0,258.0,139.0,243.0,132.0,213.0
124.0,206.0,147.0,213.0,131.0,243.0,148.0,243.0,132.0,191.0,147.0,265.0,140.0,251.0,132.0,220.0
123.0,213.0,147.0,213.0,132.0,251.0,148.0,251.0,139.0,198.0,147.0,266.0,140.0,251.0,132.0,221.0
124.0,221.0,147.0,221.0,132.0,258.0,148.0,251.0,139.0,198.0,147.0,274.0,140.0,258.0,139.0,228.0
123.0,221.0,147.0,221.0,139.0,265.0,155.0,258.0,139.0,206.0,148.0,281.0,147.0,266.0,139.0,236.0
123.0,229.0,147.0,235.0,139.0,273.0,155.0,266.0,132.0,213.0,155.0,288.0,147.0,273.0,139.0,243.0
123.0,243.0,147.0,236.0,139.0,274.0,156.0,273.0,132.0,221.0,156.0,295.0,148.0,280.0,139.0,251.0
124.0,251.0,147.0,244.0,139.0,281.0,156.0,273.0,132.0,228.0,156.0,296.0,148.0,281.0,139.0,258.0
124.0,251.0,147.0,251.0,139.0,281.0,156.0,273.0,132.0,236.0,156.0,296.0,148.0,281.0,140.0,258.0
131.0,266.0,147.0,251.0,140.0,288.0,156.0,273.0,132.0,236.0,163.0,296.0,155.0,281.0,140.0,259.0
131.0,266.0,147.0,251.0,140.0,288.0,163.0,280.0,139.0,236.0,163.0,296.0,155.0,288.0,140.0,265.0
131.0,266.0,147.0,251.0,147.0,288.0,163.0,280.0,139.0,236.0,164.0,296.0,155.0,281.0,140.0,265.0
131.0,265.0,148.0,251.0,140.0,288.0,163.0,281.0,139.0,236.0,163.0,296.0,155.0,288.0,140.0,265.0
131.0,259.0,148.0,251.0,140.0,288.0,163.0,281.0,139.0,236.0,156.0,303.0,155.0,288.0,140.0,266.0
131.0,259.0,148.0,251.0,139.0,288.0,156.0,281.0,139.0,236.0,156.0,304.0,148.0,288.0,140.0,266.0
131.0,259.0,155.0,258.0,140.0,295.0,156.0,288.0,139.0,243.0,156.0,311.0,148.0,296.0,140.0,266.0
131.0,266.0,155.0,265.0,140.0,296.0,163.0,295.0,140.0,244.0,156.0,311.0,155.0,296.0,147.0,273.0
132.0,273.0,155.0,273.0,147.0,303.0,163.0,296.0,139.0,251.0,163.0,319.0,155.0,303.0,147.0,281.0
132.0,288.0,156.0,280.0,148.0,311.0,164.0,303.0,140.0,265.0,171.0,326.0,156.0,311.0,147.0,288.0
132.0,288.0,155.0,281.0,148.0,311.0,164.0,310.0,140.0,266.0,171.0,333.0,163.0,318.0,148.0,289.0
132.0,296.0,155.0,288.0,155.0,326.0,164.0,311.0,139.0,281.0,172.0,334.0,163.0,319.0,147.0,296.0
132.0,296.0,155.0,288.0,155.0,326.0,171.0,318.0,140.0,281.0,171.0,341.0,163.0,326.0,148.0,303.0
139.0,303.0,156.0,295.0,156.0,333.0,171.0,325.0,140.0,288.0,172.0,341.0,163.0,326.0,148.0,304.0
139.0,303.0,156.0,295.0,155.0,333.0,171.0,326.0,140.0,288.0,171.0,348.0,163.0,333.0,148.0,310.0
139.0,303.0,163.0,303.0,155.0,333.0,171.0,326.0,140.0,288.0,171.0,348.0,163.0,333.0,148.0,311.0
139.0,310.0,163.0,303.0,155.0,334.0,172.0,333.0,140.0,288.0,171.0,348.0,163.0,333.0,148.0,311.0
139.0,311.0,163.0,310.0,155.0,341.0,171.0,333.0,140.0,295.0,172.0,355.0,164.0,341.0,155.0,318.0
139.0,318.0,163.0,311.0,163.0,348.0,172.0,333.0,147.0,296.0,179.0,356.0,171.0,341.0,155.0,319.0
139.0,318.0,163.0,311.0,163.0,348.0,172.0,333.0,147.0,296.0,187.0,356.0,171.0,341.0,155.0,326.0
139.0,319.0,164.0,318.0,163.0,349.0,179.0,341.0,147.0,303.0,187.0,363.0,172.0,348.0,156.0,326.0
140.0,326.0,164.0,318.0,164.0,356.0,179.0,341.0,148.0,311.0,187.0,363.0,172.0,348.0,156.0,326.0
148.0,341.0,163.0,318.0,172.0,356.0,180.0,341.0,148.0,311.0,188.0,364.0,180.0,355.0,156.0,333.0
147.0,341.0,164.0,326.0,172.0,363.0,187.0,348.0,148.0,318.0,195.0,364.0,180.0,356.0,163.0,340.0
148.0,341.0,164.0,326.0,179.0,363.0,187.0,348.0,148.0,318.0,195.0,370.0,187.0,356.0,163.0,341.0
148.0,341.0,164.0,326.0,179.0,363.0,188.0,348.0,155.0,318.0,196.0,371.0,187.0,356.0,164.0,341.0
148.0,341.0,171.0,326.0,179.0,363.0,188.0,348.0,155.0,318.0,203.0,371.0,187.0,356.0,164.0,341.0
156.0,348.0,171.0,326.0,180.0,370.0,195.0,355.0,155.0,325.0,203.0,371.0,188.0,363.0,171.0,341.0
156.0,348.0,179.0,333.0,180.0,371.0,196.0,356.0,156.0,326.0,204.0,378.0,195.0,364.0,172.0,348.0
156.0,348.0,179.0,341.0,187.0,371.0,196.0,356.0,156.0,326.0,212.0,371.0,196.0,370.0,172.0,349.0
155.0,349.0,179.0,341.0,188.0,371.0,196.0,356.0,156.0,333.0,219.0,371.0,196.0,364.0,172.0,356.0
164.0,363.0,179.0,341.0,196.0,378.0,203.0,356.0,156.0,341.0,220.0,371.0,203.0,364.0,179.0,356.0
164.0,363.0,180.0,348.0,203.0,378.0,204.0,356.0,156.0,341.0,227.0,371.0,211.0,371.0,179.0,356.0
172.0,371.0,180.0,348.0,204.0,378.0,211.0,356.0,163.0,348.0,228.0,364.0,212.0,370.0,180.0,363.0
179.0,378.0,180.0,348.0,211.0,378.0,211.0,356.0,163.0,349.0,235.0,363.0,219.0,364.0,187.0,364.0
180.0,378.0,187.0,348.0,212.0,378.0,212.0,356.0,164.0,355.0,236.0,363.0,219.0,364.0,188.0,370.0
180.0,371.0,188.0,349.0,219.0,379.0,219.0,356.0,171.0,356.0,236.0,370.0,220.0,370.0,195.0,364.0
188.0,378.0,195.0,348.0,219.0,386.0,227.0,363.0,171.0,356.0,243.0,371.0,227.0,371.0,196.0,364.0
195.0,378.0,196.0,348.0,219.0,386.0,227.0,363.0,172.0,356.0,243.0,378.0,227.0,371.0,196.0,363.0
195.0,378.0,203.0,355.0,220.0,386.0,228.0,363.0,179.0,356.0,243.0,378.0,228.0,378.0,203.0,370.0
196.0,378.0,204.0,356.0,228.0,386.0,235.0,364.0,180.0,363.0,251.0,371.0,235.0,378.0,211.0,371.0
211.0,386.0,211.0,356.0,236.0,386.0,236.0,363.0,187.0,370.0,259.0,371.0,243.0,371.0,212.0,371.0
212.0,386.0,211.0,356.0,243.0,379.0,243.0,363.0,195.0,371.0,260.0,364.0,244.0,371.0,219.0,371.0
220.0,386.0,212.0,356.0,244.0,385.0,244.0,363.0,196.0,378.0,267.0,364.0,251.0,371.0,227.0,371.0
227.0,386.0,220.0,363.0,252.0,379.0,244.0,356.0,203.0,378.0,268.0,363.0,252.0,364.0,228.0,371.0
235.0,393.0,220.0,363.0,259.0,378.0,251.0,356.0,204.0,378.0,268.0,363.0,259.0,370.0,235.0,371.0
235.0,393.0,227.0,363.0,259.0,378.0,251.0,356.0,212.0,378.0,275.0,363.0,259.0,363.0,236.0,371.0
236.0,386.0,228.0,363.0,260.0,378.0,252.0,356.0,212.0,371.0,275.0,363.0,259.0,364.0,236.0,371.0
236.0,386.0,235.0,356.0,267.0,371.0,259.0,356.0,212.0,371.0,276.0,363.0,259.5,362.375,243.0,371.0
243.0,386.0,236.0,356.0,267.0,378.0,259.0,356.0,219.0,371.0,283.0,363.0,267.0,371.0,243.0,371.0
243.0,386.0,243.0,356.0,267.0,385.0,267.0,363.0,220.0,371.0,284.0,371.0,275.0,371.0,244.0,371.0
244.0,386.0,244.0,356.0,275.0,386.0,275.0,370.0,227.0,371.0,291.0,378.0,275.0,378.0,251.0,371.0
252.0,393.0,251.0,363.0,283.0,386.0,279.875,372.75,235.0,378.0,300.0,370.0,279.875,380.75,259.0,378.0
259.0,393.0,259.0,363.0,291.0,379.0,283.0,363.0,236.0,378.0,307.0,363.0,287.09375,383.9375,267.0,378.0
260.0,393.0,260.0,363.0,292.0,379.0,289.16796875,360.4296875,243.0,378.0,308.0,363.0,293.26171875,381.3671875,268.0,378.0
268.0,393.0,267.0,363.0,300.0,378.0,291.0,363.0,244.0,378.0,315.0,363.0,296.3037109375,380.724609375,275.0,378.0
276.0,393.0,268.0,364.0,300.0,378.0,291.0,363.0,252.0,378.0,315.0,363.0,301.6629638671875,380.840576171875,276.0,378.0
283.0,393.0,275.0,363.0,307.0,378.0,293.91990661621094,363.1394958496094,259.0,378.0,316.0,363.0,304.58287048339844,380.9800720214844,283.0,378.0
284.0,393.0,275.0,363.0,308.0,378.0,299.1498832702637,363.0493698120117,260.0,378.0,323.0,363.0,309.8128471374512,380.8899459838867,284.0,378.0
291.0,386.0,276.0,363.0,315.0,378.0,301.83237743377686,363.0268383026123,267.0,378.0,324.0,363.0,312.49534130096436,380.8674144744873,291.0,371.0
291.0,386.0,283.0,363.0,315.0,378.0,307.0,356.0,267.0,378.0,324.0,363.0,315.0,363.0,291.0,371.0
291.0,386.0,283.0,363.0,316.0,378.0,308.83403515815735,352.88821840286255,268.0,378.0,332.0,363.0,316.83403515815735,359.88821840286255,292.0,371.0
299.0,386.0,291.0,363.0,323.0,378.0,316.0,363.0,275.0,378.0,339.0,363.0,324.0,371.0,299.0,371.0
300.0,393.0,299.0,363.0,332.0,378.0,323.0,363.0,276.0,378.0,347.0,363.0,331.0,370.0,307.0,378.0
307.0,386.0,300.0,363.0,339.0,371.0,331.0,363.0,283.0,378.0,355.0,363.0,339.0,363.0,315.0,371.0
316.0,386.0,308.0,363.0,347.0,371.0,332.0,356.0,291.0,378.0,356.0,356.0,340.0,363.0,323.0,371.0
323.0,386.0,315.0,363.0,348.0,371.0,339.0,356.0,299.0,378.0,356.0,349.0,347.0,363.0,324.0,371.0
324.0,386.0,316.0,363.0,355.0,371.0,339.0,356.0,307.0,378.0,356.0,348.0,348.0,356.0,331.0,371.0
332.0,386.0,323.0,363.0,356.0,371.0,340.0,356.0,308.0,378.0,363.0,349.0,355.0,356.0,332.0,371.0
339.0,386.0,324.0,363.0,363.0,371.0,347.0,356.0,315.0,378.0,364.0,349.0,355.0,356.0,339.0,371.0
339.0,386.0,331.0,363.0,363.0,371.0,347.0,356.0,315.0,378.0,371.0,355.0,356.0,356.0,340.0,371.0
340.0,386.0,332.0,363.0,364.0,371.0,355.0,356.0,316.0,378.0,379.0,363.0,363.0,363.0,340.0,371.0
