rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
468.0,355.0,492.0,348.0,476.0,386.0,499.0,386.0,483.0,340.0,491.0,408.0,491.0,386.0,484.0,363.0
468.0,355.0,492.0,348.0,476.0,386.0,499.0,386.0,483.0,340.0,491.0,408.0,491.0,386.0,484.0,363.0
468.0,355.0,492.0,348.0,476.0,386.0,499.0,386.0,483.0,340.0,484.0,408.0,484.0,386.0,484.0,363.0
468.0,355.0,492.0,348.0,476.0,386.0,499.0,386.0,476.0,334.0,484.0,408.0,484.0,386.0,484.0,363.0
468.0,349.0,492.0,348.0,476.0,386.0,499.0,386.0,483.0,340.0,484.0,408.0,484.0,386.0,484.0,363.0
468.0,349.0,492.0,348.0,475.0,386.0,499.0,385.0,483.0,340.0,484.0,408.0,484.0,386.0,484.0,356.0
475.0,348.0,492.0,348.0,475.0,379.0,492.0,386.0,483.0,340.0,483.0,401.0,483.0,386.0,484.0,356.0
468.0,348.0,492.0,348.0,475.0,379.0,492.0,386.0,483.0,334.0,483.0,401.0,483.0,386.0,484.0,356.0
468.0,348.0,492.0,348.0,475.0,378.0,492.0,386.0,483.0,334.0,476.0,401.0,483.0,386.0,484.0,356.0
468.0,348.0,492.0,348.0,468.0,378.0,491.0,386.0,483.0,340.0,476.0,401.0,476.0,386.0,483.0,356.0
468.0,349.0,492.0,348.0,468.0,379.0,491.0,386.0,483.0,340.0,476.0,401.0,476.0,386.0,483.0,363.0
468.0,349.0,492.0,348.0,468.0,379.0,491.0,386.0,483.0,340.0,476.0,401.0,476.0,386.0,483.0,363.0
468.0,349.0,491.0,348.0,468.0,379.0,491.0,386.0,483.0,340.0,476.0,401.0,476.0,386.0,483.0,363.0
468.0,349.0,491.0,348.0,467.0,379.0,491.0,386.0,483.0,340.0,475.0,401.0,476.0,386.0,483.0,363.0
468.0,348.0,491.0,348.0,467.0,378.0,484.0,386.0,483.0,340.0,475.0,401.0,476.0,386.0,483.0,363.0
468.0,348.0,491.0,348.0,467.0,378.0,484.0,386.0,483.0,340.0,468.0,401.0,476.0,386.0,483.0,363.0
468.0,348.0,491.0,348.0,467.0,378.0,484.0,386.0,483.0,340.0,468.0,401.0,475.0,386.0,483.0,363.0
468.0,348.0,491.0,348.0,467.0,378.0,484.0,386.0,483.0,340.0,468.0,401.0,475.0,386.0,483.0,356.0
468.0,348.0,491.0,348.0,467.0,378.0,484.0,386.0,483.0,340.0,468.0,401.0,475.0,386.0,483.0,363.0
468.0,348.0,491.0,348.0,467.0,378.0,484.0,386.0,483.0,340.0,468.0,401.0,475.0,386.0,483.0,363.0
468.0,348.0,491.0,348.0,467.0,378.0,484.0,386.0,483.0,340.0,468.0,401.0,475.0,386.0,483.0,363.0
468.0,348.0,491.0,348.0,467.0,378.0,484.0,386.0,483.0,340.0,468.0,401.0,475.0,386.0,483.0,363.0
468.0,348.0,491.0,348.0,467.0,378.0,484.0,386.0,483.0,340.0,468.0,401.0,475.0,386.0,476.0,363.0
468.0,348.0,491.0,348.0,467.0,378.0,484.0,386.0,483.0,340.0,475.0,401.0,476.0,386.0,483.0,356.0
468.0,348.0,491.0,348.0,467.0,378.0,484.0,386.0,483.0,340.0,475.0,401.0,476.0,386.0,483.0,356.0
468.0,348.0,491.0,348.0,467.0,378.0,484.0,386.0,483.0,340.0,468.0,401.0,475.0,385.0,483.0,356.0
468.0,348.0,491.0,348.0,467.0,378.0,484.0,386.0,483.0,340.0,468.0,394.0,475.0,379.0,483.0,356.0
468.0,348.0,492.0,348.0,467.0,371.0,483.0,385.0,483.0,333.0,467.0,393.0,475.0,378.0,483.0,356.0
468.0,348.0,492.0,348.0,467.0,371.0,483.0,386.0,483.0,333.0,467.0,393.0,468.0,378.0,483.0,356.0
468.0,348.0,492.0,348.0,467.0,371.0,476.0,386.0,483.0,333.0,467.0,393.0,468.0,378.0,483.0,356.0
468.0,348.0,492.0,348.0,460.0,370.0,476.0,379.0,483.0,334.0,460.0,386.0,467.0,378.0,483.0,356.0
475.0,341.0,499.0,363.0,460.0,363.0,476.0,378.0,484.0,334.0,460.0,386.0,468.0,371.0,483.0,356.0
475.0,341.0,499.0,363.0,460.0,363.0,475.0,378.0,483.0,333.0,459.0,386.0,467.0,371.0,483.0,356.0
475.0,341.0,499.0,363.0,460.0,363.0,475.0,378.0,483.0,333.0,452.0,379.0,467.0,371.0,483.0,356.0
475.0,341.0,499.0,363.0,460.0,363.0,475.0,378.0,483.0,333.0,452.0,378.0,467.0,371.0,483.0,356.0
475.0,341.0,499.0,363.0,460.0,363.0,475.0,378.0,483.0,333.0,452.0,378.0,467.0,371.0,483.0,356.0
475.0,341.0,492.0,363.0,460.0,363.0,475.0,378.0,483.0,333.0,452.0,378.0,467.0,371.0,483.0,356.0
475.0,341.0,491.0,348.0,460.0,363.0,475.0,378.0,483.0,333.0,452.0,378.0,467.0,371.0,483.0,356.0
475.0,341.0,492.0,363.0,459.0,363.0,468.0,378.0,483.0,333.0,451.0,378.0,460.0,371.0,483.0,356.0
475.0,341.0,492.0,363.0,459.0,363.0,468.0,378.0,491.0,341.0,451.0,379.0,460.0,371.0,476.0,356.0
475.0,341.0,492.0,363.0,459.0,363.0,468.0,378.0,491.0,341.0,452.0,385.0,460.0,371.0,476.0,356.0
468.0,348.0,491.0,363.0,459.0,364.0,475.0,378.0,484.0,341.0,459.0,386.0,467.0,371.0,476.0,356.0
468.0,348.0,491.0,363.0,459.0,370.0,475.0,378.0,484.0,341.0,459.0,386.0,467.0,378.0,476.0,356.0
467.0,348.0,491.0,363.0,452.0,371.0,467.0,385.0,483.0,341.0,451.0,386.0,460.0,378.0,476.0,363.0
467.0,348.0,491.0,363.0,452.0,371.0,467.0,386.0,483.0,341.0,451.0,393.0,459.0,378.0,475.0,363.0
467.0,349.0,484.0,370.0,451.0,371.0,460.0,386.0,476.0,341.0,451.0,393.0,452.0,378.0,475.0,363.0
467.0,349.0,483.0,370.0,451.0,371.0,460.0,386.0,476.0,341.0,444.0,393.0,452.0,378.0,468.0,363.0
467.0,349.0,483.0,370.0,451.0,371.0,460.0,386.0,476.0,341.0,443.0,393.0,452.0,378.0,468.0,363.0
460.0,356.0,483.0,370.0,444.0,371.0,460.0,386.0,476.0,348.0,436.0,393.0,451.0,379.0,468.0,364.0
460.0,356.0,483.0,371.0,444.0,371.0,459.0,386.0,476.0,348.0,436.0,393.0,451.0,385.0,467.0,370.0
460.0,356.0,483.0,371.0,444.0,378.0,459.0,393.0,476.0,348.0,436.0,393.0,451.0,386.0,467.0,371.0
460.0,356.0,483.0,371.0,443.0,378.0,452.0,393.0,476.0,348.0,435.0,394.0,444.0,386.0,467.0,371.0
