rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
155.0,378.0,156.0,348.0,180.0,378.0,187.0,356.0,139.0,363.0,203.0,371.0,188.0,364.0,156.0,363.0
155.0,378.0,156.0,348.0,180.0,378.0,187.0,356.0,139.0,363.0,203.0,371.0,188.0,364.0,163.0,363.0
155.0,378.0,156.0,348.0,180.0,378.0,187.0,356.0,139.0,363.0,203.0,371.0,188.0,364.0,163.0,363.0
156.0,378.0,156.0,348.0,180.0,378.0,187.0,356.0,140.0,363.0,203.0,371.0,188.0,363.0,163.0,363.0
156.0,378.0,156.0,348.0,180.0,378.0,187.0,356.0,140.0,363.0,203.0,370.0,188.0,363.0,163.0,363.0
156.0,378.0,156.0,348.0,180.0,371.0,180.0,356.0,140.0,363.0,203.0,364.0,187.0,363.0,163.0,363.0
156.0,378.0,156.0,348.0,180.0,371.0,180.0,356.0,140.0,363.0,203.0,364.0,187.0,363.0,163.0,363.0
156.0,378.0,156.0,348.0,180.0,371.0,180.0,356.0,140.0,363.0,203.0,364.0,187.0,363.0,163.0,363.0
156.0,378.0,156.0,348.0,180.0,371.0,180.0,355.0,140.0,363.0,203.0,363.0,187.0,363.0,163.0,363.0
156.0,378.0,156.0,348.0,180.0,371.0,180.0,355.0,140.0,363.0,203.0,363.0,187.0,363.0,163.0,363.0
163.0,378.0,156.0,348.0,180.0,371.0,180.0,355.0,140.0,363.0,203.0,363.0,187.0,363.0,163.0,363.0
163.0,378.0,156.0,349.0,187.0,371.0,180.0,356.0,140.0,364.0,204.0,363.0,188.0,363.0,163.0,363.0
163.0,378.0,156.0,349.0,187.0,371.0,187.0,356.0,140.0,363.0,204.0,364.0,188.0,363.0,164.0,363.0
163.0,378.0,163.0,348.0,188.0,371.0,188.0,356.0,140.0,363.0,204.0,364.0,188.0,363.0,164.0,363.0
163.0,378.0,163.0,349.0,188.0,371.0,188.0,356.0,140.0,363.0,204.0,364.0,188.0,363.0,164.0,363.0
163.0,378.0,156.0,356.0,188.0,371.0,187.0,355.0,147.0,378.0,204.0,363.0,188.0,363.0,164.0,363.0
164.0,378.0,156.0,356.0,195.0,371.0,188.0,355.0,140.0,371.0,211.0,363.0,188.0,363.0,164.0,364.0
164.0,378.0,155.0,363.0,195.0,370.0,188.0,355.0,139.0,371.0,212.0,363.0,188.0,363.0,164.0,370.0
164.0,378.0,155.0,363.0,195.0,371.0,188.0,356.0,140.0,371.0,212.0,363.0,188.0,363.0,171.0,371.0
164.0,378.0,155.0,363.0,195.0,371.0,188.0,356.0,140.0,371.0,211.0,363.0,188.0,363.0,171.0,371.0
164.0,379.0,155.0,363.0,196.0,371.0,188.0,356.0,147.0,371.0,212.0,363.0,195.0,363.0,171.0,371.0
164.0,379.0,156.0,363.0,196.0,371.0,188.0,356.0,147.0,371.0,212.0,363.0,195.0,363.0,171.0,371.0
164.0,379.0,163.0,356.0,195.0,378.0,195.0,356.0,147.0,371.0,212.0,363.0,196.0,363.0,171.0,371.0
164.0,379.0,163.0,356.0,196.0,378.0,195.0,356.0,147.0,371.0,212.0,363.0,196.0,363.0,171.0,371.0
164.0,385.0,156.0,363.0,196.0,378.0,188.0,356.0,147.0,371.0,212.0,363.0,195.0,364.0,171.0,371.0
164.0,379.0,156.0,363.0,196.0,378.0,188.0,356.0,140.0,371.0,212.0,363.0,195.0,364.0,171.0,371.0
171.0,386.0,156.0,363.0,203.0,378.0,195.0,363.0,147.0,378.0,219.0,370.0,196.0,370.0,172.0,371.0
171.0,386.0,171.0,356.0,204.0,378.0,196.0,363.0,148.0,371.0,220.0,370.0,204.0,371.0,179.0,371.0
171.0,386.0,172.0,356.0,204.0,378.0,196.0,363.0,148.0,371.0,220.0,370.0,204.0,371.0,179.0,371.0
172.0,386.0,172.0,363.0,204.0,378.0,203.0,363.0,155.0,378.0,227.0,364.0,211.0,371.0,179.0,371.0
172.0,386.0,172.0,363.0,211.0,378.0,203.0,363.0,156.0,378.0,227.0,363.0,211.0,364.0,180.0,371.0
172.0,386.0,172.0,363.0,211.0,378.0,203.0,363.0,156.0,378.0,227.0,363.0,211.0,370.0,180.0,371.0
179.0,386.0,172.0,363.0,211.0,371.0,196.0,356.0,156.0,378.0,227.0,363.0,211.0,363.0,187.0,371.0
179.0,386.0,179.0,363.0,212.0,371.0,203.0,356.0,163.0,378.0,227.0,363.0,211.0,363.0,187.0,371.0
180.0,386.0,179.0,363.0,212.0,371.0,203.0,356.0,163.0,371.0,227.0,356.0,211.0,363.0,187.0,371.0
180.0,386.0,179.0,363.0,212.0,371.0,203.0,356.0,163.0,371.0,227.0,356.0,211.0,363.0,187.0,371.0
180.0,385.0,179.0,363.0,212.0,371.0,203.0,356.0,163.0,371.0,227.0,356.0,212.0,363.0,187.0,371.0
187.0,386.0,179.0,363.0,212.0,371.0,203.0,356.0,164.0,371.0,227.0,349.0,212.0,363.0,188.0,371.0
187.0,386.0,179.0,363.0,219.0,371.0,204.0,356.0,163.0,371.0,228.0,355.0,212.0,363.0,188.0,371.0
195.0,386.0,180.0,363.0,219.0,371.0,204.0,356.0,171.0,378.0,228.0,348.0,212.0,356.0,195.0,371.0
195.0,386.0,180.0,363.0,220.0,370.0,204.0,356.0,172.0,378.0,227.0,348.0,212.0,356.0,195.0,371.0
195.0,386.0,180.0,363.0,219.0,370.0,203.0,356.0,172.0,378.0,227.0,348.0,212.0,356.0,196.0,371.0
196.0,386.0,187.0,363.0,220.0,363.0,203.0,356.0,179.0,378.0,227.0,348.0,212.0,356.0,196.0,371.0
196.0,386.0,187.0,363.0,220.0,363.0,203.0,356.0,179.0,378.0,227.0,348.0,212.0,356.0,196.0,371.0
196.0,386.0,187.0,363.0,220.0,363.0,203.0,356.0,179.0,378.0,220.0,341.0,212.0,356.0,196.0,371.0
196.0,386.0,187.0,363.0,219.0,363.0,203.0,355.0,179.0,378.0,220.0,341.0,212.0,356.0,196.0,371.0
196.0,386.0,187.0,363.0,219.0,363.0,203.0,356.0,179.0,378.0,219.0,341.0,211.0,356.0,196.0,371.0
204.0,378.0,180.0,370.0,219.0,356.0,203.0,356.0,179.0,379.0,219.0,341.0,211.0,356.0,196.0,371.0
204.0,378.0,180.0,370.0,219.0,356.0,196.0,356.0,179.0,379.0,219.0,341.0,211.0,356.0,196.0,371.0
204.0,379.0,180.0,370.0,212.0,363.0,196.0,356.0,179.0,379.0,219.0,341.0,211.0,356.0,196.0,371.0
196.0,386.0,187.0,363.0,212.0,363.0,196.0,356.0,179.0,379.0,219.0,341.0,211.0,356.0,196.0,371.0
196.0,386.0,187.0,363.0,220.0,356.0,203.0,349.0,179.0,378.0,220.0,341.0,211.0,356.0,196.0,371.0
203.0,385.0,187.0,363.0,219.0,356.0,196.0,355.0,179.0,378.0,219.0,341.0,211.0,356.0,196.0,371.0
203.0,385.0,187.0,363.0,219.0,356.0,196.0,349.0,179.0,379.0,212.0,340.0,211.0,355.0,196.0,371.0
203.0,386.0,188.0,363.0,219.0,356.0,196.0,349.0,179.0,379.0,212.0,334.0,211.0,349.0,196.0,371.0
203.0,386.0,188.0,363.0,219.0,356.0,196.0,349.0,179.0,379.0,212.0,334.0,211.0,349.0,196.0,371.0
203.0,386.0,187.0,363.0,219.0,356.0,196.0,348.0,180.0,385.0,212.0,333.0,211.0,348.0,196.0,371.0
203.0,386.0,187.0,363.0,219.0,356.0,196.0,348.0,179.0,385.0,212.0,333.0,211.0,348.0,196.0,371.0
203.0,386.0,187.0,363.0,219.0,356.0,196.0,348.0,180.0,385.0,211.0,333.0,211.0,348.0,196.0,371.0
203.0,386.0,187.0,363.0,212.0,356.0,196.0,348.0,180.0,385.0,211.0,333.0,204.0,348.0,196.0,371.0
211.0,378.0,180.0,364.0,212.0,356.0,195.0,348.0,180.0,386.0,211.0,333.0,204.0,348.0,196.0,371.0
211.0,378.0,180.0,364.0,212.0,356.0,195.0,348.0,180.0,386.0,211.0,333.0,204.0,348.0,196.0,371.0
211.0,378.0,180.0,364.0,212.0,355.0,195.0,348.0,179.0,385.0,211.0,333.0,204.0,348.0,196.0,371.0
