rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
452.0,220.0,475.0,213.0,467.0,251.0,483.0,251.0,467.0,191.0,483.0,266.0,475.0,258.0,467.0,228.0
452.0,221.0,475.0,220.0,467.0,258.0,483.0,251.0,460.0,198.0,483.0,273.0,475.0,258.0,467.0,229.0
452.0,221.0,475.0,220.0,467.0,258.0,484.0,251.0,460.0,199.0,484.0,273.0,476.0,258.0,467.0,229.0
452.0,228.0,475.0,221.0,467.0,258.0,484.0,251.0,460.0,206.0,491.0,266.0,476.0,258.0,468.0,235.0
452.0,228.0,475.0,221.0,468.0,258.0,484.0,251.0,460.0,206.0,491.0,273.0,476.0,258.0,468.0,235.0
452.0,228.0,475.0,221.0,468.0,265.0,484.0,251.0,460.0,206.0,491.0,280.0,483.0,265.0,468.0,236.0
452.0,236.0,475.0,228.0,475.0,273.0,491.0,258.0,460.0,220.0,491.0,281.0,483.0,266.0,468.0,243.0
459.0,243.0,475.0,228.0,475.0,273.0,491.0,266.0,460.0,221.0,491.0,288.0,484.0,273.0,468.0,243.0
459.0,243.0,475.0,229.0,475.0,273.0,491.0,266.0,460.0,221.0,491.0,288.0,483.0,273.0,468.0,244.0
452.0,243.0,475.0,236.0,475.0,280.0,492.0,273.0,459.0,228.0,492.0,289.0,484.0,280.0,468.0,251.0
459.0,251.0,475.0,243.0,475.0,281.0,491.0,273.0,459.0,228.0,491.0,296.0,484.0,281.0,468.0,251.0
459.0,258.0,475.0,243.0,475.0,288.0,491.0,281.0,460.0,235.0,491.0,303.0,484.0,288.0,475.0,259.0
459.0,258.0,475.0,244.0,475.0,288.0,491.0,281.0,459.0,236.0,491.0,303.0,484.0,288.0,475.0,265.0
459.0,266.0,483.0,258.0,475.0,288.0,492.0,288.0,459.0,243.0,491.0,310.0,484.0,289.0,475.0,266.0
459.0,266.0,483.0,266.0,476.0,296.0,492.0,288.0,460.0,251.0,491.0,311.0,484.0,296.0,476.0,273.0
460.0,273.0,483.0,266.0,476.0,303.0,492.0,288.0,467.0,251.0,499.0,311.0,484.0,296.0,475.0,273.0
459.0,273.0,483.0,266.0,483.0,303.0,492.0,288.0,467.0,251.0,499.0,311.0,484.0,296.0,475.0,274.0
459.0,274.0,483.0,266.0,483.0,304.0,499.0,296.0,467.0,258.0,499.0,311.0,491.0,303.0,476.0,281.0
460.0,281.0,483.0,266.0,483.0,304.0,499.0,296.0,467.0,258.0,500.0,311.0,491.0,303.0,476.0,281.0
460.0,281.0,484.0,273.0,483.0,310.0,499.0,296.0,467.0,258.0,499.0,311.0,491.0,303.0,476.0,281.0
460.0,281.0,483.0,273.0,483.0,310.0,492.0,295.0,460.0,258.0,492.0,311.0,491.0,303.0,475.0,281.0
459.0,281.0,483.0,273.0,476.0,310.0,492.0,296.0,460.0,259.0,491.0,318.0,484.0,303.0,475.0,281.0
459.0,281.0,483.0,274.0,475.0,311.0,492.0,303.0,460.0,259.0,484.0,326.0,483.0,311.0,475.0,288.0
459.0,288.0,476.0,273.0,475.0,311.0,491.0,310.0,459.0,265.0,484.0,326.0,483.0,311.0,475.0,288.0
459.0,288.0,475.0,273.0,475.0,311.0,491.0,311.0,459.0,266.0,491.0,326.0,483.0,311.0,468.0,288.0
459.0,295.0,483.0,288.0,475.0,325.0,491.0,318.0,459.0,266.0,491.0,341.0,483.0,326.0,475.0,296.0
459.0,296.0,483.0,288.0,475.0,333.0,491.0,326.0,460.0,273.0,491.0,348.0,483.0,333.0,475.0,303.0
459.0,296.0,483.0,288.0,475.0,333.0,491.0,326.0,460.0,273.0,491.0,348.0,483.0,333.0,475.0,303.0
459.0,303.0,483.0,296.0,475.0,333.0,491.0,333.0,460.0,281.0,491.0,349.0,483.0,334.0,475.0,304.0
459.0,303.0,483.0,303.0,475.0,341.0,491.0,333.0,467.0,288.0,491.0,356.0,484.0,341.0,475.0,311.0
459.0,311.0,483.0,304.0,475.0,341.0,491.0,340.0,467.0,288.0,491.0,356.0,484.0,341.0,475.0,318.0
459.0,311.0,484.0,310.0,475.0,348.0,491.0,341.0,467.0,295.0,491.0,363.0,484.0,348.0,475.0,318.0
459.0,318.0,483.0,311.0,475.0,348.0,491.0,341.0,467.0,296.0,491.0,363.0,484.0,348.0,475.0,319.0
459.0,318.0,483.0,311.0,475.0,349.0,492.0,348.0,467.0,296.0,491.0,371.0,484.0,356.0,475.0,326.0
460.0,326.0,483.0,318.0,475.0,356.0,492.0,349.0,467.0,296.0,492.0,371.0,484.0,356.0,475.0,333.0
459.0,333.0,483.0,326.0,475.0,363.0,492.0,356.0,467.0,311.0,491.0,378.0,484.0,363.0,475.0,333.0
459.0,333.0,483.0,326.0,475.0,363.0,491.0,356.0,467.0,311.0,491.0,378.0,484.0,363.0,475.0,340.0
459.0,340.0,483.0,333.0,475.0,371.0,492.0,363.0,467.0,311.0,491.0,385.0,484.0,371.0,475.0,341.0
459.0,340.0,483.0,333.0,475.0,371.0,491.0,363.0,467.0,318.0,491.0,386.0,484.0,371.0,468.0,341.0
459.0,341.0,483.0,333.0,475.0,371.0,491.0,363.0,460.0,318.0,491.0,386.0,484.0,371.0,475.0,348.0
459.0,348.0,483.0,340.0,476.0,378.0,492.0,364.0,460.0,318.0,492.0,386.0,484.0,371.0,475.0,348.0
452.0,348.0,475.0,334.0,476.0,378.0,491.0,364.0,460.0,325.0,492.0,386.0,484.0,371.0,468.0,349.0
452.0,348.0,476.0,340.0,476.0,378.0,492.0,370.0,460.0,326.0,492.0,386.0,484.0,371.0,468.0,355.0
452.0,348.0,476.0,340.0,476.0,378.0,492.0,364.0,460.0,326.0,499.0,386.0,484.0,371.0,468.0,355.0
451.0,348.0,475.0,341.0,476.0,378.0,492.0,370.0,459.0,326.0,499.0,386.0,491.0,378.0,468.0,356.0
451.0,349.0,475.0,341.0,476.0,379.0,492.0,371.0,459.0,326.0,499.0,386.0,484.0,378.0,468.0,356.0
452.0,356.0,468.0,341.0,483.0,379.0,492.0,370.0,452.0,333.0,499.0,386.0,484.0,378.0,467.0,356.0
452.0,363.0,467.0,341.0,483.0,379.0,491.0,364.0,451.0,341.0,500.0,386.0,491.0,378.0,467.0,356.0
451.0,363.0,468.0,348.0,483.0,385.0,492.0,370.0,451.0,341.0,500.0,386.0,491.0,378.0,467.0,363.0
451.0,363.0,468.0,348.0,483.0,385.0,491.0,364.0,451.0,341.0,507.0,385.0,491.0,378.0,467.0,363.0
451.0,363.0,468.0,348.0,483.0,379.0,491.0,363.0,444.0,341.0,507.0,378.0,491.0,371.0,467.0,363.0
451.0,363.0,467.0,348.0,484.0,378.0,491.0,363.0,444.0,341.0,507.0,378.0,491.0,371.0,467.0,363.0
451.0,363.0,467.0,348.0,483.0,378.0,491.0,363.0,444.0,341.0,500.0,378.0,491.0,371.0,467.0,363.0
451.0,363.0,467.0,348.0,483.0,378.0,491.0,363.0,444.0,341.0,500.0,378.0,491.0,371.0,467.0,363.0
451.0,363.0,467.0,348.0,483.0,378.0,491.0,363.0,444.0,348.0,500.0,378.0,491.0,371.0,467.0,363.0
451.0,363.0,467.0,348.0,483.0,378.0,491.0,363.0,444.0,348.0,500.0,378.0,491.0,371.0,467.0,363.0
451.0,363.0,467.0,348.0,484.0,378.0,491.0,363.0,444.0,348.0,500.0,371.0,491.0,371.0,467.0,363.0
451.0,363.0,467.0,348.0,484.0,378.0,484.0,356.0,451.0,348.0,500.0,370.0,484.0,363.0,467.0,363.0
