rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
484.0,333.0,460.0,319.0,484.0,289.0,467.0,296.0,467.0,341.0,475.0,273.0,475.0,288.0,476.0,318.0
484.0,319.0,460.0,318.0,484.0,288.0,467.0,288.0,468.0,341.0,475.0,273.0,475.0,288.0,475.0,311.0
484.0,318.0,460.0,318.0,483.0,288.0,467.0,288.0,468.0,334.0,475.0,266.0,475.0,281.0,475.0,310.0
484.0,311.0,460.0,311.0,483.0,281.0,467.0,281.0,468.0,333.0,475.0,259.0,475.0,273.0,475.0,303.0
484.0,311.0,460.0,310.0,483.0,273.0,467.0,273.0,468.0,326.0,475.0,251.0,475.0,266.0,475.0,296.0
484.0,303.0,460.0,303.0,483.0,273.0,460.0,273.0,475.0,319.0,475.0,250.0,468.0,259.0,475.0,295.0
484.0,296.0,460.0,296.0,476.0,265.0,460.0,266.0,475.0,311.0,467.0,243.0,468.0,258.0,475.0,288.0
484.0,288.0,460.0,288.0,476.0,251.0,459.0,258.0,475.0,303.0,460.0,236.0,467.0,251.0,475.0,281.0
483.0,281.0,460.0,281.0,476.0,243.0,459.0,244.0,475.0,296.0,460.0,228.0,468.0,243.0,468.0,266.0
483.0,281.0,460.0,280.0,476.0,243.0,459.0,243.0,475.0,296.0,475.0,221.0,468.0,236.0,468.0,266.0
483.0,280.0,460.0,273.0,476.0,236.0,459.0,236.0,475.0,288.0,467.0,214.0,468.0,228.0,475.0,265.0
484.0,265.0,460.0,265.0,476.0,228.0,459.0,228.0,475.0,288.0,460.0,213.0,467.0,221.0,475.0,258.0
484.0,258.0,460.0,258.0,476.0,221.0,459.0,221.0,475.0,281.0,467.0,199.0,467.0,213.0,468.0,243.0
484.0,251.0,460.0,258.0,476.0,213.0,459.0,214.0,475.0,266.0,468.0,191.0,468.0,213.0,468.0,236.0
484.0,243.0,460.0,251.0,476.0,213.0,460.0,213.0,475.0,266.0,475.0,191.0,468.0,206.0,468.0,235.0
484.0,236.0,460.0,243.0,476.0,206.0,460.0,206.0,475.0,258.0,468.0,183.0,468.0,198.0,475.0,228.0
484.0,228.0,460.0,229.0,476.0,198.0,460.0,198.0,475.0,251.0,475.0,176.0,468.0,191.0,468.0,221.0
483.0,221.0,459.0,228.0,476.0,191.0,460.0,191.0,468.0,244.0,475.0,168.0,468.0,183.0,468.0,213.0
476.0,221.0,459.0,228.0,483.0,184.0,467.0,183.0,468.0,243.0,476.0,168.0,475.0,183.0,468.0,206.0
476.0,221.0,459.0,214.0,484.0,183.0,467.0,183.0,468.0,236.0,476.0,161.0,476.0,176.0,468.0,206.0
476.0,221.0,460.0,213.0,484.0,176.0,467.0,176.0,467.0,235.0,476.0,160.0,476.0,175.0,468.0,205.0
483.0,205.0,460.0,198.0,484.0,168.0,467.0,161.0,467.0,228.0,476.0,153.0,476.0,161.0,468.0,191.0
484.0,198.0,460.0,191.0,484.0,161.0,468.0,161.0,467.0,221.0,483.0,145.0,476.0,153.0,475.0,183.0
484.0,190.0,460.0,183.0,484.0,160.0,468.0,153.0,468.0,206.0,483.0,138.0,476.0,153.0,475.0,176.0
484.0,183.0,460.0,176.0,491.0,153.0,468.0,146.0,468.0,198.0,483.0,131.0,483.0,146.0,475.0,168.0
484.0,176.0,460.0,168.0,491.0,146.0,475.0,139.0,468.0,191.0,483.0,123.0,483.0,138.0,475.0,168.0
484.0,168.0,460.0,168.0,491.0,138.0,475.0,131.0,468.0,191.0,483.0,116.0,483.0,131.0,475.0,161.0
483.0,168.0,460.0,168.0,491.0,131.0,475.0,131.0,468.0,183.0,484.0,116.0,483.0,130.0,476.0,153.0
484.0,161.0,460.0,161.0,492.0,131.0,475.0,123.0,468.0,183.0,484.0,108.0,483.0,123.0,476.0,153.0
484.0,161.0,467.0,153.0,492.0,116.0,475.0,116.0,468.0,176.0,484.0,101.0,483.0,116.0,476.0,146.0
484.0,161.0,468.0,139.0,492.0,108.0,476.0,108.0,468.0,168.0,484.0,93.0,484.0,108.0,483.0,131.0
492.0,138.0,468.0,138.0,492.0,101.0,476.0,101.0,475.0,161.0,484.0,86.0,484.0,101.0,483.0,123.0
492.0,131.0,468.0,124.0,499.0,93.0,476.0,93.0,475.0,153.0,491.0,71.0,491.0,86.0,483.0,116.0
492.0,123.0,475.0,123.0,499.0,93.0,483.0,86.0,476.0,138.0,491.0,71.0,491.0,86.0,484.0,109.0
499.0,115.0,475.0,109.0,499.0,79.0,483.0,78.0,476.0,131.0,491.0,63.0,491.0,78.0,484.0,101.0
499.0,101.0,475.0,108.0,499.0,71.0,483.0,71.0,476.0,131.0,492.0,56.0,491.0,70.0,484.0,101.0
492.0,108.0,475.0,93.0,499.0,70.0,483.0,70.0,476.0,123.0,492.0,48.0,491.0,63.0,484.0,86.0
492.0,101.0,475.0,93.0,499.0,63.0,483.0,63.0,476.0,116.0,492.0,48.0,491.0,63.0,484.0,86.0
492.0,101.0,475.0,93.0,499.0,63.0,476.0,63.0,476.0,109.0,491.0,41.0,491.0,56.0,484.0,86.0
499.0,93.0,476.0,78.0,500.0,55.0,483.0,48.0,476.0,108.0,492.0,33.0,491.0,48.0,491.0,78.0
499.0,93.0,475.0,78.0,500.0,48.0,483.0,48.0,476.0,108.0,492.0,33.0,491.0,41.0,491.0,71.0
