rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
195.0,49.0,195.0,25.0,211.0,56.0,219.0,41.0,180.0,48.0,227.0,56.0,212.0,48.0,195.0,33.0
195.0,49.0,196.0,25.0,211.0,56.0,219.0,41.0,180.0,48.0,228.0,56.0,212.0,48.0,195.0,33.0
195.0,49.0,196.0,25.0,211.0,56.0,219.0,41.0,180.0,48.0,227.0,63.0,212.0,48.0,195.0,33.0
195.0,55.0,196.0,25.0,211.0,56.0,220.0,48.0,179.0,41.0,227.0,64.0,212.0,48.0,195.0,33.0
195.0,55.0,203.0,26.0,211.0,56.0,220.0,48.0,179.0,41.0,227.0,70.0,211.0,48.0,195.0,33.0
195.0,56.0,203.0,26.0,204.0,63.0,219.0,49.0,179.0,41.0,220.0,71.0,212.0,56.0,195.0,34.0
195.0,56.0,203.0,26.0,204.0,63.0,220.0,55.0,180.0,48.0,220.0,71.0,212.0,56.0,196.0,34.0
188.0,55.0,203.0,26.0,204.0,63.0,220.0,56.0,179.0,48.0,220.0,71.0,212.0,56.0,196.0,34.0
188.0,55.0,203.0,26.0,203.0,64.0,219.0,56.0,179.0,48.0,219.0,78.0,212.0,63.0,196.0,41.0
188.0,56.0,212.0,40.0,204.0,71.0,220.0,63.0,179.0,48.0,219.0,79.0,212.0,70.0,203.0,41.0
188.0,56.0,212.0,41.0,204.0,71.0,219.0,64.0,179.0,48.0,219.0,86.0,212.0,71.0,203.0,48.0
188.0,56.0,212.0,41.0,204.0,78.0,220.0,70.0,180.0,48.0,220.0,86.0,212.0,71.0,203.0,48.0
195.0,63.0,211.0,41.0,204.0,78.0,220.0,71.0,180.0,41.0,220.0,93.0,219.0,78.0,203.0,48.0
195.0,63.0,211.0,41.0,204.0,79.0,227.0,71.0,187.0,41.0,227.0,100.0,219.0,79.0,204.0,56.0
195.0,63.0,211.0,41.0,211.0,86.0,227.0,78.0,187.0,41.0,227.0,101.0,220.0,86.0,211.0,56.0
196.0,63.0,212.0,48.0,211.0,86.0,227.0,78.0,188.0,41.0,227.0,101.0,220.0,86.0,211.0,56.0
196.0,63.0,212.0,48.0,211.0,86.0,228.0,79.0,195.0,41.0,228.0,108.0,220.0,86.0,211.0,63.0
203.0,63.0,220.0,55.0,219.0,93.0,235.0,86.0,196.0,48.0,235.0,108.0,227.0,93.0,212.0,63.0
203.0,63.0,227.0,63.0,219.0,93.0,236.0,93.0,196.0,48.0,235.0,109.0,228.0,94.0,219.0,71.0
203.0,64.0,227.0,63.0,220.0,94.0,243.0,93.0,196.0,48.0,243.0,116.0,235.0,101.0,219.0,71.0
203.0,71.0,227.0,63.0,227.0,101.0,243.0,93.0,203.0,48.0,243.0,116.0,236.0,101.0,220.0,71.0
203.0,71.0,227.0,63.0,227.0,101.0,243.0,93.0,203.0,49.0,244.0,116.0,236.0,101.0,220.0,78.0
204.0,78.0,227.0,64.0,235.0,108.0,244.0,93.0,203.0,56.0,251.0,116.0,243.0,101.0,220.0,78.0
212.0,85.0,228.0,70.0,235.0,108.0,251.0,93.0,204.0,56.0,252.0,116.0,243.0,101.0,227.0,79.0
212.0,86.0,235.0,71.0,243.0,108.0,252.0,93.0,211.0,63.0,259.0,116.0,244.0,101.0,228.0,86.0
212.0,86.0,235.0,71.0,243.0,108.0,259.0,101.0,212.0,64.0,260.0,123.0,252.0,108.0,235.0,86.0
219.0,86.0,235.0,71.0,244.0,115.0,259.0,101.0,219.0,71.0,267.0,123.0,252.0,108.0,235.0,86.0
