rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
260.0,281.0,235.0,281.0,259.0,258.0,243.0,251.0,243.0,303.0,251.0,236.0,251.0,251.0,251.0,273.0
259.0,281.0,235.0,281.0,252.0,251.0,236.0,251.0,243.0,303.0,251.0,229.0,244.0,244.0,244.0,273.0
259.0,281.0,236.0,281.0,252.0,251.0,236.0,251.0,243.0,303.0,251.0,229.0,244.0,244.0,251.0,273.0
259.0,280.0,236.0,274.0,252.0,243.0,236.0,251.0,243.0,296.0,244.0,228.0,244.0,243.0,244.0,266.0
260.0,273.0,236.0,273.0,252.0,243.0,236.0,243.0,244.0,289.0,244.0,221.0,244.0,236.0,251.0,265.0
260.0,273.0,236.0,273.0,252.0,236.0,236.0,243.0,244.0,288.0,243.0,220.0,244.0,236.0,251.0,258.0
260.0,266.0,236.0,266.0,252.0,235.0,236.0,236.0,251.0,288.0,243.0,213.0,244.0,228.0,251.0,258.0
260.0,266.0,243.0,265.0,252.0,228.0,236.0,236.0,251.0,281.0,236.0,214.0,243.0,228.0,252.0,258.0
267.0,258.0,243.0,258.0,252.0,228.0,236.0,229.0,251.0,281.0,236.0,213.0,244.0,228.0,251.0,251.0
267.0,258.0,243.0,258.0,252.0,221.0,236.0,228.0,252.0,281.0,236.0,213.0,244.0,221.0,251.0,250.0
267.0,251.0,243.0,258.0,252.0,221.0,236.0,228.0,252.0,281.0,236.0,206.0,244.0,221.0,251.0,244.0
267.0,251.0,243.0,258.0,252.0,221.0,236.0,228.0,252.0,280.0,236.0,206.0,244.0,220.0,251.0,243.0
267.0,251.0,243.0,258.0,252.0,213.0,236.0,221.0,252.0,273.0,236.0,199.0,243.0,213.0,251.0,243.0
267.0,250.0,243.0,251.0,252.0,213.0,235.0,214.0,252.0,273.0,236.0,198.0,243.0,213.0,251.0,236.0
260.0,243.0,243.0,250.0,251.0,205.0,235.0,213.0,252.0,266.0,235.0,190.0,243.0,205.0,251.0,229.0
260.0,235.0,243.0,243.0,251.0,198.0,235.0,198.0,252.0,258.0,235.0,183.0,243.0,191.0,251.0,228.0
260.0,221.0,236.0,228.0,251.0,191.0,235.0,198.0,252.0,251.0,236.0,176.0,243.0,191.0,251.0,221.0
260.0,220.0,236.0,228.0,251.0,183.0,235.0,191.0,252.0,250.0,235.0,168.0,236.0,183.0,251.0,213.0
260.0,213.0,236.0,221.0,244.0,176.0,235.0,191.0,252.0,243.0,228.0,168.0,236.0,183.0,251.0,206.0
