rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
315.0,101.0,315.0,130.0,284.0,108.0,291.0,131.0,339.0,116.0,267.0,124.0,283.0,116.0,308.0,116.0
308.0,108.0,308.0,130.0,276.0,108.0,276.0,131.0,331.0,116.0,259.0,123.0,275.0,123.0,300.0,116.0
307.0,108.0,300.0,131.0,275.0,108.0,275.0,131.0,323.0,116.0,252.0,123.0,267.0,123.0,299.0,116.0
292.0,108.0,299.0,131.0,267.0,108.0,267.0,131.0,316.0,116.0,244.0,123.0,260.0,123.0,284.0,116.0
291.0,108.0,291.0,131.0,260.0,108.0,260.0,131.0,315.0,116.0,243.0,123.0,259.0,116.0,283.0,116.0
284.0,108.0,284.0,131.0,251.0,108.0,252.0,131.0,307.0,116.0,228.0,123.0,244.0,116.0,275.0,116.0
275.0,108.0,275.0,131.0,244.0,108.0,244.0,131.0,299.0,116.0,220.0,123.0,236.0,123.0,267.0,116.0
267.0,108.0,268.0,130.0,235.0,115.0,243.0,131.0,284.0,116.0,219.0,131.0,235.0,123.0,260.0,116.0
259.0,108.0,260.0,124.0,227.0,115.0,235.0,131.0,283.0,116.0,211.0,130.0,227.0,123.0,251.0,116.0
252.0,108.0,252.0,131.0,220.0,116.0,227.0,131.0,275.0,115.0,203.0,131.0,219.0,123.0,244.0,116.0
244.0,108.0,251.0,131.0,212.0,115.0,219.0,131.0,267.0,116.0,196.0,130.0,211.0,123.0,243.0,116.0
243.0,108.0,243.0,131.0,204.0,116.0,211.0,131.0,260.0,116.0,188.0,131.0,203.0,123.0,235.0,116.0
236.0,108.0,243.0,131.0,203.0,116.0,204.0,138.0,252.0,123.0,188.0,138.0,196.0,123.0,228.0,116.0
227.0,108.0,235.0,131.0,196.0,116.0,203.0,138.0,251.0,123.0,187.0,138.0,195.0,130.0,220.0,123.0
227.0,108.0,227.0,131.0,188.0,123.0,196.0,138.0,244.0,116.0,180.0,138.0,195.0,131.0,219.0,116.0
220.0,108.0,227.0,131.0,188.0,116.0,196.0,138.0,243.0,116.0,179.0,138.0,188.0,130.0,212.0,116.0
212.0,108.0,227.0,131.0,188.0,123.0,196.0,138.0,243.0,123.0,179.0,138.0,188.0,131.0,212.0,116.0
212.0,108.0,220.0,131.0,187.0,123.0,196.0,138.0,236.0,123.0,172.0,139.0,187.0,131.0,211.0,116.0
211.0,108.0,220.0,131.0,180.0,123.0,195.0,138.0,235.0,123.0,172.0,145.0,187.0,131.0,211.0,123.0
211.0,108.0,220.0,131.0,180.0,123.0,188.0,139.0,235.0,123.0,172.0,146.0,180.0,131.0,204.0,123.0
211.0,108.0,219.0,138.0,180.0,123.0,188.0,145.0,235.0,123.0,171.0,146.0,180.0,138.0,204.0,123.0
211.0,108.0,219.0,138.0,180.0,124.0,188.0,146.0,235.0,123.0,171.0,146.0,180.0,138.0,204.0,123.0
211.0,109.0,219.0,138.0,180.0,130.0,188.0,146.0,235.0,123.0,171.0,146.0,180.0,138.0,204.0,123.0
211.0,109.0,219.0,138.0,179.0,130.0,188.0,146.0,228.0,123.0,171.0,146.0,180.0,138.0,204.0,123.0
211.0,109.0,219.0,138.0,179.0,130.0,188.0,146.0,235.0,123.0,171.0,146.0,180.0,138.0,204.0,123.0
211.0,109.0,219.0,138.0,179.0,130.0,188.0,146.0,235.0,123.0,164.0,146.0,180.0,138.0,204.0,123.0
204.0,109.0,212.0,138.0,179.0,124.0,187.0,146.0,228.0,123.0,164.0,146.0,179.0,138.0,204.0,123.0
204.0,109.0,212.0,138.0,179.0,124.0,187.0,146.0,228.0,123.0,164.0,146.0,179.0,138.0,204.0,123.0
204.0,109.0,212.0,138.0,179.0,124.0,187.0,146.0,228.0,123.0,164.0,146.0,179.0,138.0,203.0,123.0
204.0,108.0,219.0,131.0,179.0,130.0,187.0,146.0,228.0,123.0,164.0,146.0,179.0,138.0,203.0,123.0
204.0,108.0,219.0,131.0,179.0,130.0,187.0,146.0,228.0,123.0,164.0,146.0,179.0,138.0,203.0,123.0
204.0,108.0,219.0,131.0,179.0,130.0,187.0,146.0,227.0,116.0,164.0,146.0,179.0,138.0,203.0,123.0
204.0,108.0,219.0,131.0,179.0,130.0,187.0,146.0,227.0,116.0,164.0,146.0,179.0,138.0,203.0,123.0
204.0,108.0,219.0,131.0,179.0,130.0,187.0,146.0,227.0,116.0,164.0,146.0,179.0,138.0,203.0,123.0
204.0,108.0,212.0,131.0,179.0,130.0,188.0,146.0,227.0,116.0,164.0,146.0,179.0,138.0,203.0,123.0
204.0,108.0,212.0,131.0,179.0,130.0,188.0,146.0,227.0,116.0,172.0,153.0,179.0,138.0,203.0,123.0
204.0,108.0,212.0,131.0,179.0,131.0,188.0,146.0,227.0,115.0,172.0,153.0,179.0,138.0,203.0,123.0
203.0,108.0,212.0,131.0,179.0,131.0,188.0,146.0,227.0,115.0,172.0,153.0,179.0,138.0,203.0,123.0
203.0,108.0,212.0,131.0,179.0,131.0,188.0,146.0,227.0,109.0,172.0,153.0,179.0,139.0,203.0,123.0
203.0,108.0,212.0,131.0,179.0,131.0,188.0,146.0,227.0,109.0,172.0,153.0,179.0,139.0,203.0,123.0
196.0,108.0,212.0,131.0,179.0,131.0,188.0,146.0,227.0,109.0,171.0,154.0,179.0,145.0,203.0,123.0
