rRP_x,rRP_y,lRP_x,lRP_y,rFP_x,rFP_y,lFP_x,lFP_y,tail_x,tail_y,head_x,head_y,neck_x,neck_y,spine_x,spine_y
499.0,386.0,515.0,408.0,467.0,408.0,475.0,423.0,516.0,385.0,452.0,423.0,467.0,416.0,499.0,401.0
492.0,386.0,507.0,415.0,467.0,408.0,475.0,423.0,515.0,386.0,451.0,424.0,467.0,416.0,492.0,401.0
492.0,386.0,508.0,409.0,467.0,408.0,468.0,430.0,508.0,385.0,452.0,430.0,467.0,416.0,492.0,401.0
484.0,393.0,506.5,409.75,460.0,408.0,467.0,430.0,508.0,386.0,444.0,423.0,459.0,423.0,491.0,401.0
484.0,393.0,500.0,416.0,460.0,408.0,467.0,431.0,507.0,386.0,444.0,424.0,459.0,423.0,484.0,408.0
483.0,393.0,498.1875,417.90625,459.0,408.0,467.0,431.0,507.0,386.0,444.0,431.0,459.0,423.0,482.1875,409.90625
483.0,393.0,497.484375,419.2578125,459.0,415.0,467.0,431.0,500.0,386.0,443.0,431.0,459.0,423.0,481.484375,411.2578125
476.0,393.0,491.0,423.0,452.0,416.0,467.0,431.0,499.0,386.0,444.0,438.0,452.0,430.0,480.30859375,412.470703125
476.0,393.0,487.41748046875,425.494384765625,451.0,423.0,460.0,438.0,499.0,386.0,443.0,438.0,452.0,431.0,476.72607421875,414.965087890625
473.9793701171875,395.49859619140625,485.3968505859375,427.99298095703125,451.0,423.0,459.0,438.0,499.0,393.0,436.0,439.0,451.0,431.0,474.7054443359375,417.46368408203125
472.0966339111328,397.4355697631836,483.5141143798828,429.9299545288086,444.0,423.0,459.0,438.0,492.0,393.0,435.0,446.0,444.0,431.0,472.8227081298828,419.4006576538086
468.6406078338623,399.0369348526001,480.0580883026123,431.5313196182251,436.0,430.0,452.0,445.0,491.0,393.0,428.0,446.0,443.0,438.0,469.3666820526123,421.0020227432251
467.0,401.0,475.76207852363586,434.7568315267563,436.0,431.0,452.0,446.0,491.0,394.0,435.0,453.0,443.0,438.0,467.0,416.0
466.8370875418186,402.27331928908825,483.0,423.0,436.0,431.0,452.0,446.0,491.0,400.0,428.0,453.0,436.0,446.0,466.8370875418186,417.27331928908825
459.0,408.0,483.0,423.0,436.0,438.0,452.0,446.0,484.0,401.0,428.0,454.0,436.0,446.0,460.0,423.0
459.0,408.0,483.0,423.0,436.0,438.0,451.0,453.0,476.0,401.0,435.0,461.0,436.0,446.0,460.0,423.0
459.0,409.0,483.0,423.0,436.0,438.0,451.0,453.0,476.0,401.0,435.0,461.0,436.0,446.0,460.0,423.0
452.0,416.0,476.0,430.0,436.0,438.0,451.0,453.0,476.0,401.0,435.0,461.0,436.0,446.0,460.0,424.0
452.0,416.0,476.0,431.0,436.0,439.0,451.0,453.0,476.0,401.0,435.0,461.0,436.0,453.0,459.0,430.0
452.0,416.0,476.0,424.0,435.0,446.0,452.0,453.0,476.0,401.0,435.0,468.0,443.0,453.0,460.0,424.0
452.0,416.0,476.0,424.0,435.0,446.0,451.0,454.0,476.0,401.0,435.0,468.0,436.0,453.0,459.0,430.0
452.0,416.0,476.0,423.0,435.0,446.0,452.0,454.0,475.0,401.0,435.0,468.0,443.0,453.0,459.0,430.0
451.0,416.0,476.875,422.875,435.0,446.0,451.0,460.0,475.0,401.0,435.0,468.0,436.0,454.0,459.0,430.0
451.0,416.0,475.859375,423.734375,435.0,446.0,451.0,460.0,475.0,401.0,435.0,468.0,434.984375,454.859375,457.984375,430.859375
451.0,416.0,475.0,423.0,435.0,446.0,451.0,453.0,475.0,401.0,435.0,468.0,436.0,453.0,452.0,431.0
451.0,416.0,468.0,431.0,435.0,439.0,444.0,453.0,468.0,408.0,428.0,461.0,436.0,453.0,452.0,431.0
451.0,416.0,468.0,431.0,428.0,446.0,444.0,454.0,468.0,408.0,427.0,461.0,435.0,453.0,448.5,431.125
451.0,416.0,468.0,431.0,435.0,438.0,444.0,453.0,475.0,408.0,420.0,460.0,435.0,446.0,446.9375,432.140625
451.0,416.0,468.6796875,429.001953125,428.0,438.0,436.0,460.0,468.0,408.0,419.0,454.0,428.0,453.0,447.6171875,430.142578125
451.0,416.0,467.0,438.0,428.0,438.0,435.0,460.0,475.0,408.0,412.0,453.0,428.0,453.0,452.0,431.0
452.0,416.0,467.0,438.0,428.0,439.0,435.0,461.0,475.0,408.0,411.0,454.0,427.0,453.0,451.0,438.0
451.0,423.0,460.0,446.0,427.0,438.0,427.0,461.0,468.0,416.0,404.0,453.0,420.0,453.0,451.0,438.0
444.0,423.0,459.0,446.0,420.0,445.0,427.0,461.0,468.0,416.0,403.0,454.0,419.0,453.0,444.0,438.0
444.0,423.0,459.0,446.0,420.0,439.0,420.0,461.0,467.0,423.0,403.0,454.0,419.0,453.0,443.0,438.0
